gene_id,10_2.fastq.trim.fq.bam.merge.gtf,11_1.fastq.trim.fq.bam.merge.gtf,11_2.fastq.trim.fq.bam.merge.gtf,12_1.fastq.trim.fq.bam.merge.gtf,13_1.fastq.trim.fq.bam.merge.gtf,13_2.fastq.trim.fq.bam.merge.gtf,14_1.fastq.trim.fq.bam.merge.gtf,14_2.fastq.trim.fq.bam.merge.gtf,15_2.fastq.trim.fq.bam.merge.gtf,16_2.fastq.trim.fq.bam.merge.gtf,17_1.fastq.trim.fq.bam.merge.gtf,18_1.fastq.trim.fq.bam.merge.gtf,19_2.fastq.trim.fq.bam.merge.gtf,1_2.fastq.trim.fq.bam.merge.gtf,20_2.fastq.trim.fq.bam.merge.gtf,21_1.fastq.trim.fq.bam.merge.gtf,22_1.fastq.trim.fq.bam.merge.gtf,23_1.fastq.trim.fq.bam.merge.gtf,24_1.fastq.trim.fq.bam.merge.gtf,25_1.fastq.trim.fq.bam.merge.gtf,25_2.fastq.trim.fq.bam.merge.gtf,26_1.fastq.trim.fq.bam.merge.gtf,26_2.fastq.trim.fq.bam.merge.gtf,27_1.fastq.trim.fq.bam.merge.gtf,28_2.fastq.trim.fq.bam.merge.gtf,29_1.fastq.trim.fq.bam.merge.gtf,2_2.fastq.trim.fq.bam.merge.gtf,30_1.fastq.trim.fq.bam.merge.gtf,31_2.fastq.trim.fq.bam.merge.gtf,32_1.fastq.trim.fq.bam.merge.gtf,32_2.fastq.trim.fq.bam.merge.gtf,33_1.fastq.trim.fq.bam.merge.gtf,34_1.fastq.trim.fq.bam.merge.gtf,35_2.fastq.trim.fq.bam.merge.gtf,36_2.fastq.trim.fq.bam.merge.gtf,37_1.fastq.trim.fq.bam.merge.gtf,37_2.fastq.trim.fq.bam.merge.gtf,38_2.fastq.trim.fq.bam.merge.gtf,39_1.fastq.trim.fq.bam.merge.gtf,39_2.fastq.trim.fq.bam.merge.gtf,3_1.fastq.trim.fq.bam.merge.gtf,3_2.fastq.trim.fq.bam.merge.gtf,40_2.fastq.trim.fq.bam.merge.gtf,41_1.fastq.trim.fq.bam.merge.gtf,41_2.fastq.trim.fq.bam.merge.gtf,42_2.fastq.trim.fq.bam.merge.gtf,43_1.fastq.trim.fq.bam.merge.gtf,43_2.fastq.trim.fq.bam.merge.gtf,44_1.fastq.trim.fq.bam.merge.gtf,45_1.fastq.trim.fq.bam.merge.gtf,45_2.fastq.trim.fq.bam.merge.gtf,46_1.fastq.trim.fq.bam.merge.gtf,47_2.fastq.trim.fq.bam.merge.gtf,48_2.fastq.trim.fq.bam.merge.gtf,4_1.fastq.trim.fq.bam.merge.gtf,4_2.fastq.trim.fq.bam.merge.gtf,5_1.fastq.trim.fq.bam.merge.gtf,5_2.fastq.trim.fq.bam.merge.gtf,6_1.fastq.trim.fq.bam.merge.gtf,6_2.fastq.trim.fq.bam.merge.gtf,7_1.fastq.trim.fq.bam.merge.gtf,8_1.fastq.trim.fq.bam.merge.gtf,9_1.fastq.trim.fq.bam.merge.gtf,9_2.fastq.trim.fq.bam.merge.gtf
gene-LOC113677083|LOC113677083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113675137|LOC113675137,0,441,388,0,0,0,0,0,0,0,0,0,0,278,0,0,0,0,0,0,0,0,0,0,233,0,101,0,0,0,0,0,0,324,222,0,0,298,624,575,0,0,0,684,599,311,0,0,0,0,0,0,140,2,442,384,0,0,0,0,0,0,0,0
gene-LOC113665485|LOC113665485,6,1132,1047,2,0,0,6,5,0,0,0,0,0,539,0,0,0,0,0,0,0,11,9,0,584,0,475,0,0,6,4,0,0,545,671,0,0,672,1264,1230,0,4,0,1149,1055,724,0,0,0,0,0,0,576,3,1756,1631,0,0,0,0,0,0,0,0
gene-LOC113686011|LOC113686011,0,650,596,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,91,0,86,0,0,0,0,0,0,69,277,0,0,97,144,121,0,0,0,157,140,84,4,0,0,0,0,0,79,0,122,103,0,0,0,0,0,0,0,0
gene-LOC113664600|LOC113664600,0,13,11,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,18,10,0,0,20,38,38,0,0,0,26,21,9,0,0,0,0,0,0,16,0,28,25,0,0,0,0,0,0,0,0
gene-LOC113669864|LOC113669864,0,33,30,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,13,0,14,0,0,0,0,0,0,29,20,0,0,25,54,50,0,0,0,56,54,19,0,0,0,0,0,0,23,0,91,77,0,0,2,0,0,0,0,0
gene-LOC113678334|LOC113678334,0,35,31,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,55,0,103,0,0,0,0,0,0,46,24,0,0,61,127,123,0,0,0,172,160,59,0,0,0,0,0,0,16,0,86,69,0,0,0,0,0,0,0,0
gene-LOC113677099|LOC113677099,0,8,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,7,9,10,0,0,0,9,6,0,0,0,0,0,0,0,0,0,16,13,0,0,0,0,0,0,0,0
gene-LOC113677279|LOC113677279,0,218,200,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,129,0,36,0,0,0,0,0,0,149,160,0,0,182,341,320,0,0,0,297,258,106,0,0,0,0,0,0,100,4,248,229,0,0,0,0,0,0,0,0
gene-LOC113680442|LOC113680442,0,339,305,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,111,0,66,0,0,0,0,0,0,222,210,0,0,191,377,370,0,0,0,365,337,209,0,0,0,0,0,0,131,2,293,274,0,0,0,0,0,0,0,0
gene-LOC113669297|LOC113669297,0,820,689,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,116,0,34,0,0,0,0,0,0,135,141,0,0,106,287,210,0,0,0,621,530,376,0,0,0,0,0,0,256,0,156,148,0,0,0,0,0,0,0,0
gene-LOC113680865|LOC113680865,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,16,0,0,4,5,0,0,0,0,12,10,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0
gene-LOC113685050|LOC113685050,0,83,85,0,0,0,5,4,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,94,0,14,0,0,0,0,0,0,159,77,0,0,130,252,235,0,0,0,284,265,149,0,0,0,0,0,0,65,2,203,185,0,0,0,0,0,0,0,0
gene-LOC113681235|LOC113681235,0,755,684,0,0,0,0,0,0,3,0,0,0,320,0,0,0,0,0,0,0,0,0,0,232,0,455,0,0,0,0,0,0,307,286,0,0,483,835,780,0,0,0,770,692,390,0,0,0,0,0,0,202,0,769,718,0,0,0,0,0,0,0,0
gene-LOC113685132|LOC113685132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113665474|LOC113665474,0,57,57,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,24,0,21,0,0,0,0,0,0,17,23,0,0,27,61,59,0,0,0,68,60,18,0,0,0,0,0,0,12,0,44,33,0,0,0,0,0,0,0,0
gene-LOC113670515|LOC113670515,6,1862,1730,3,0,0,10,7,0,0,3,0,0,904,0,0,0,0,0,0,0,0,0,0,754,0,657,0,0,6,0,0,0,1199,838,0,0,1002,2235,2026,4,0,0,2564,2316,1260,5,0,0,0,0,0,723,10,2041,1845,0,0,9,0,0,0,0,0
gene-LOC113684339|LOC113684339,0,406,371,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,127,0,58,0,0,0,0,0,0,132,192,0,0,139,266,223,0,0,0,274,243,133,0,0,0,0,0,0,111,0,278,259,0,0,0,0,0,0,0,0
gene-LOC113678369|LOC113678369,0,290,286,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,148,0,208,0,0,0,0,0,0,254,142,0,0,272,480,439,0,0,0,629,593,229,0,0,0,0,0,0,141,0,531,507,5,0,0,0,0,0,0,0
gene-LOC113683803|LOC113683803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113686484|LOC113686484,0,81,79,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,35,0,61,0,0,0,0,0,0,43,51,0,0,93,97,88,0,0,0,125,105,50,0,0,0,0,0,0,37,0,76,76,0,0,0,0,0,0,0,0
gene-LOC113670223|LOC113670223,0,978,891,0,0,0,5,0,7,0,3,0,0,460,9,0,0,0,0,0,0,0,0,0,327,0,292,0,0,0,0,0,0,545,405,0,0,577,1321,1258,0,0,0,1293,1188,614,0,0,0,0,0,0,351,11,996,881,0,0,0,0,0,0,0,0
gene-LOC113680221|LOC113680221,0,19,18,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,8,11,0,0,13,19,17,0,0,0,20,18,11,0,0,0,0,0,0,10,0,30,23,0,0,0,0,0,0,0,0
gene-LOC113672747|LOC113672747,0,89,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,65,0,0,0,17,18,18,0,0,0,85,79,40,0,0,0,0,0,0,0,0,27,28,0,0,0,0,0,0,0,0
gene-LOC113684241|LOC113684241,0,437,377,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,164,0,51,0,0,0,0,0,0,305,204,0,0,175,496,469,0,0,0,570,535,240,0,0,0,0,0,0,84,0,183,183,0,0,0,0,0,0,0,0
gene-LOC113678356|LOC113678356,0,146,132,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,58,0,78,0,0,0,0,0,0,92,47,0,0,87,216,191,0,0,0,190,169,113,0,0,0,0,0,0,87,0,152,136,0,0,0,0,0,0,0,0
gene-LOC113673830|LOC113673830,0,166,153,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,120,0,201,0,0,0,0,0,0,111,130,0,0,182,306,292,0,0,0,299,294,164,0,0,0,0,0,0,83,0,331,314,0,0,0,0,0,0,0,0
gene-LOC113684878|LOC113684878,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
gene-LOC113686304|LOC113686304,0,1508,1545,0,2,3,4,0,1,0,0,0,0,528,0,0,0,0,0,0,0,2,4,0,554,0,177,0,0,0,0,0,0,685,455,0,0,515,1266,1319,4,4,0,1803,1773,726,0,0,0,3,0,0,645,0,1425,1469,0,0,4,0,0,0,0,0
gene-LOC113671180|LOC113671180,0,169,177,1,0,0,4,0,0,0,1,0,0,247,0,0,0,0,0,0,0,0,0,1,238,0,100,0,0,0,0,0,0,327,73,0,0,268,673,602,4,2,0,626,565,315,0,0,0,2,2,0,95,2,583,543,3,0,3,0,0,0,0,0
gene-LOC113684362|LOC113684362,0,469,454,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,173,0,50,0,0,0,0,0,0,378,294,0,0,232,584,597,0,0,0,592,518,296,0,0,0,0,0,0,217,0,426,402,0,0,0,0,0,0,0,0
gene-LOC113671678|LOC113671678,0,70,85,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,34,0,0,0,45,64,0,0,0,69,54,25,0,0,0,0,0,0,0,0,68,63,0,0,0,0,0,0,0,0
gene-LOC113669057|LOC113669057,0,2,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0
gene-LOC113666260|LOC113666260,0,900,866,0,2,0,0,0,0,2,5,0,0,550,0,0,0,0,0,0,0,5,0,0,595,0,101,0,0,0,0,0,0,1039,672,0,0,615,1527,1505,7,4,0,1670,1602,761,0,0,0,0,0,0,520,4,1109,1093,0,0,0,0,0,0,0,0
gene-LOC113679405|LOC113679405,0,250,235,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,54,0,31,0,0,0,0,0,0,103,50,0,0,51,233,216,0,0,0,232,208,99,0,0,0,0,0,0,54,0,232,215,0,0,0,0,0,0,0,0
gene-LOC113678027|LOC113678027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
gene-LOC113678396|LOC113678396,2,171,160,0,2,0,0,0,0,0,1,0,0,156,0,0,0,0,0,0,0,0,0,0,92,0,25,0,0,0,0,0,0,215,141,0,0,190,263,256,0,0,0,333,305,171,2,0,0,0,0,0,103,2,171,142,0,0,0,0,0,0,0,0
gene-LOC113666863|LOC113666863,0,7,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4,2,0,0,5,2,2,0,0,0,8,7,3,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,1
gene-LOC113676914|LOC113676914,0,42,46,0,0,0,5,4,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,14,0,8,0,0,0,0,0,0,49,31,0,0,25,52,39,0,0,0,82,60,42,0,0,0,0,0,0,33,0,81,68,0,0,0,0,0,0,0,0
gene-LOC113677825|LOC113677825,0,338,288,0,0,0,0,0,0,3,0,0,0,209,0,0,0,0,0,0,0,0,0,0,150,0,62,0,0,0,0,0,0,200,196,0,0,179,495,456,0,0,2,549,484,200,0,0,0,0,0,0,127,0,483,430,0,0,4,0,0,0,0,0
gene-LOC113664334|LOC113664334,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,3,16,11,0,0,0,22,18,10,0,0,0,0,0,0,9,0,21,19,0,0,0,0,0,0,0,0
gene-LOC113671631|LOC113671631,2,719,664,0,0,0,5,5,0,2,0,0,0,435,0,0,0,0,0,0,0,0,0,0,637,0,223,0,0,0,0,0,0,344,328,0,0,447,1174,1118,0,0,0,791,727,607,0,0,0,0,0,0,409,3,1038,980,0,0,0,0,0,0,0,0
gene-LOC113685214|LOC113685214,0,7,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,7,7,0,0,8,16,9,0,0,0,11,9,6,0,0,0,0,0,0,5,0,5,2,0,0,0,0,0,0,0,0
gene-LOC113683376|LOC113683376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,4,0,0,9,12,12,0,0,0,12,13,6,0,0,0,0,0,0,4,0,6,5,0,0,0,0,0,0,0,0
gene-LOC113666299|LOC113666299,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113675496|LOC113675496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113672881|LOC113672881,0,31,25,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,77,0,21,0,0,0,0,0,0,114,46,0,0,127,161,132,0,0,0,185,179,111,0,0,0,0,0,0,47,0,54,43,0,0,0,0,0,0,0,0
gene-LOC113673651|LOC113673651,0,1394,1395,0,0,0,5,0,0,0,0,0,0,468,0,0,0,0,0,0,0,0,0,0,353,0,107,0,0,0,0,0,0,756,540,0,0,452,1371,1417,0,0,0,1512,1445,645,0,0,0,0,0,0,383,0,987,1008,0,0,0,0,0,0,0,0
gene-LOC113683459|LOC113683459,0,7489,6826,0,8,0,30,19,0,0,0,0,0,2394,0,0,0,0,0,0,0,12,8,0,2364,0,1023,0,0,0,0,0,0,4258,3510,0,0,2069,7768,7093,10,0,0,7714,6963,3188,7,0,0,0,0,0,2673,16,6139,5598,0,0,0,9,0,0,0,5
gene-LOC113684379|LOC113684379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,3,0,6,0,0,0,10,9,9,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0
gene-LOC113667292|LOC113667292,0,234,221,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,20,0,52,0,0,0,0,0,0,38,107,0,0,40,41,33,0,0,0,51,36,33,0,0,0,0,0,0,24,0,8,6,0,0,0,0,0,0,0,0
gene-LOC113668628|LOC113668628,0,9,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,5,5,0,0,6,16,17,0,0,0,12,9,6,0,0,0,0,0,0,10,0,12,12,0,0,0,0,0,0,0,0
gene-LOC113679136|LOC113679136,0,27,20,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,19,20,0,0,19,14,28,0,0,0,31,30,15,0,0,0,0,0,0,8,0,23,13,0,0,0,0,0,0,0,0
gene-LOC113673178|LOC113673178,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,0,0,0,0,0,0,0,10,0,0,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,16,0,17,15,0,0,0,0,0,0,0,0
gene-LOC113674829|LOC113674829,0,20,20,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,6,10,0,0,14,16,12,0,0,0,27,27,15,0,0,0,1,2,0,6,0,26,29,0,0,0,0,0,0,0,0
gene-LOC113664148|LOC113664148,0,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,0,17,0,0,0,17,16,0,0,0,7,5,6,0,0,0,0,0,0,15,0,30,23,0,0,0,0,0,0,0,0
gene-LOC113674186|LOC113674186,0,636,584,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,184,0,123,0,0,0,0,0,0,381,336,0,0,268,620,527,0,0,0,664,591,300,0,0,0,0,0,0,237,0,499,419,0,0,0,0,0,0,0,0
gene-LOC113672901|LOC113672901,0,48,39,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,15,0,8,0,0,0,0,0,0,34,20,0,0,22,57,60,0,0,0,38,38,20,0,0,0,2,0,0,10,0,31,27,0,0,0,0,0,0,0,0
gene-LOC113672185|LOC113672185,0,548,528,0,0,0,0,0,0,2,0,0,0,231,0,0,0,0,0,0,0,0,0,0,185,0,234,0,0,0,0,0,0,200,156,0,0,236,395,393,0,0,0,740,686,303,0,0,0,0,0,0,208,0,436,422,0,0,0,0,0,0,0,0
gene-LOC113665427|LOC113665427,0,252,232,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,100,0,27,0,0,0,0,0,0,255,154,0,0,149,291,269,0,0,0,405,377,181,0,0,0,0,0,0,93,0,188,195,0,0,0,0,0,0,0,0
gene-LOC113686007|LOC113686007,0,357,320,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,118,0,55,0,0,0,0,0,0,234,198,0,0,141,236,222,0,0,0,281,233,153,0,0,0,0,0,0,136,0,282,255,0,0,0,0,0,0,0,0
gene-LOC113672618|LOC113672618,0,51,43,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,29,0,64,0,0,0,0,0,0,47,120,0,0,53,44,26,0,0,0,70,67,64,0,0,0,0,0,0,18,0,17,20,0,0,0,0,0,0,0,0
gene-LOC113672425|LOC113672425,0,132,116,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,54,0,35,0,0,0,0,0,0,64,48,0,0,54,154,144,0,0,0,174,152,67,0,0,0,0,0,0,55,0,198,182,0,0,0,0,0,0,0,0
gene-LOC113671334|LOC113671334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,27,21,21,0,0,0,34,37,10,0,0,0,0,0,0,0,0,99,88,0,0,0,0,0,0,0,0
gene-LOC113674349|LOC113674349,0,294,255,0,0,0,5,5,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,145,0,117,0,0,0,0,0,0,166,148,0,0,178,456,409,0,0,0,420,374,206,0,0,0,0,0,0,112,0,377,336,0,0,0,0,0,0,0,0
gene-LOC113668683|LOC113668683,0,1164,1058,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,0,0,0,0,0,294,0,150,0,0,0,0,0,0,696,455,0,0,376,887,840,0,0,0,1112,1039,578,0,0,0,0,0,0,263,0,615,569,0,0,0,0,0,0,0,0
gene-LOC113676728|LOC113676728,0,368,368,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,0,0,0,0,105,2,69,0,0,0,0,0,0,119,177,0,0,187,395,384,0,0,0,468,430,164,0,0,0,0,0,0,140,0,336,301,0,0,0,0,0,0,0,0
gene-LOC113681058|LOC113681058,0,110,105,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,29,0,26,0,0,0,0,0,0,66,72,0,0,50,105,84,0,0,0,91,85,31,0,0,0,0,0,0,34,0,98,85,0,0,0,0,0,0,0,0
gene-LOC113679422|LOC113679422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,26,8,9,0,0,0,12,15,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113664568|LOC113664568,0,1179,1101,2,4,0,0,5,0,0,0,0,0,639,0,0,0,0,0,0,0,7,0,0,490,0,171,0,0,0,0,0,0,823,620,0,0,610,1341,1208,0,4,0,1526,1356,665,0,0,0,0,0,0,424,3,1304,1186,0,0,0,0,0,0,0,0
gene-LOC113667029|LOC113667029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113666282|LOC113666282,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,4,7,8,0,0,0,5,0,8,0,0,0,0,0,0,4,0,9,9,0,0,0,0,0,0,0,0
gene-LOC113680390|LOC113680390,6,5478,5011,2,9,8,14,16,0,5,5,0,0,1693,0,0,0,0,0,0,0,8,7,0,2034,0,596,0,0,5,4,0,0,2999,2932,5,0,1687,4455,4053,0,9,0,5105,4522,2446,0,0,0,0,6,0,1812,12,5255,4839,0,0,0,0,0,0,0,0
gene-LOC113684197|LOC113684197,0,39,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113667067|LOC113667067,0,58,55,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,47,0,32,0,0,0,0,0,0,79,56,0,0,103,161,135,0,0,0,117,106,87,0,0,0,0,0,0,61,0,57,54,0,0,0,0,0,0,0,0
gene-LOC113667077|LOC113667077,0,55,58,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,60,0,46,0,0,0,0,0,0,50,53,0,0,79,102,101,0,0,0,124,107,73,0,0,0,0,0,0,50,0,82,72,0,0,0,0,0,0,0,0
gene-LOC113682716|LOC113682716,0,1766,1601,0,4,0,4,4,2,2,0,0,2,819,0,0,0,0,0,0,0,4,4,0,737,0,270,0,0,0,0,0,0,924,854,0,0,798,1969,1807,8,5,0,1892,1694,819,0,0,0,0,0,0,505,0,1799,1678,0,0,0,0,0,0,0,0
gene-LOC113679975|LOC113679975,4,404,349,2,0,0,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,434,0,332,0,0,0,0,0,0,408,315,0,0,649,1028,945,0,0,0,1029,919,451,0,0,0,0,0,0,402,4,849,778,0,0,0,0,0,0,0,0
gene-LOC113683020|LOC113683020,0,135,118,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,1,74,0,82,0,0,0,0,0,0,70,57,0,0,92,160,160,0,0,0,119,116,103,0,0,0,0,0,0,60,0,143,148,0,0,2,2,1,0,0,0
gene-LOC113668178|LOC113668178,0,685,642,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,305,0,95,0,0,0,0,0,0,488,272,0,0,248,667,635,0,0,0,639,569,364,0,0,0,0,0,0,158,4,773,720,0,0,0,0,0,0,0,0
gene-LOC113675403|LOC113675403,0,82,79,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,23,0,5,0,0,0,0,0,0,39,37,0,0,24,70,65,0,0,0,75,72,30,0,0,0,0,0,0,20,1,21,27,0,0,0,0,0,0,0,0
gene-LOC113664209|LOC113664209,0,134,137,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,42,0,32,0,0,0,0,0,0,74,67,0,0,72,175,175,0,0,0,162,149,69,0,0,0,0,0,0,52,0,142,134,0,0,0,0,0,0,0,0
gene-LOC113667629|LOC113667629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113673308|LOC113673308,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,10,0,36,0,0,0,0,0,0,32,22,0,0,42,0,0,0,0,0,0,0,21,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
gene-LOC113674566|LOC113674566,0,201,205,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,79,104,0,0,166,281,285,0,0,0,350,326,118,0,0,0,0,0,0,72,0,219,210,0,0,0,0,0,0,0,0
