gene_id,length
Mcavernosa22817-RA,861
Mcavernosa22826-RA,690
Mcavernosa22831-RA,3598
Mcavernosa22833-RA,597
Mcavernosa22828-RA,1693
Mcavernosa22829-RA,1376
Mcavernosa22832-RA,3488
Mcavernosa22841-RA,672
Mcavernosa22840-RA,279
Mcavernosa22838-RA,651
Mcavernosa22839-RA,549
Mcavernosa22837-RA,570
Mcavernosa22834-RA,998
Mcavernosa22836-RA,840
Mcavernosa22849-RA,714
Mcavernosa22843-RA,558
Mcavernosa22845-RA,2258
Mcavernosa22851-RA,1580
Mcavernosa22844-RA,2391
Mcavernosa22848-RA,1267
Mcavernosa22842-RA,1065
Mcavernosa22850-RA,870
Mcavernosa22846-RA,453
Mcavernosa22858-RA,714
Mcavernosa22863-RA,1368
Mcavernosa22862-RA,324
Mcavernosa22856-RA,879
Mcavernosa22857-RA,2617
Mcavernosa22859-RA,600
Mcavernosa22854-RA,768
Mcavernosa22855-RA,324
Mcavernosa22869-RA,249
Mcavernosa22867-RA,1812
Mcavernosa22865-RA,1092
Mcavernosa22871-RA,492
Mcavernosa22864-RA,1209
Mcavernosa22868-RA,330
Mcavernosa22876-RA,1521
Mcavernosa22874-RA,1133
Mcavernosa22872-RA,541
Mcavernosa22873-RA,582
Mcavernosa22880-RA,1138
Mcavernosa22882-RA,1093
Mcavernosa22887-RA,1098
Mcavernosa22885-RA,309
Mcavernosa22891-RA,1295
Mcavernosa22886-RA,519
Mcavernosa22890-RA,1083
Mcavernosa22897-RA,4389
Mcavernosa22894-RA,927
Mcavernosa22896-RA,1236
Mcavernosa22892-RA,231
Mcavernosa22900-RA,8626
Mcavernosa22905-RA,1263
Mcavernosa22904-RA,2102
Mcavernosa22901-RA,846
Mcavernosa22902-RA,984
Mcavernosa22910-RA,337
Mcavernosa22907-RA,597
Mcavernosa22911-RA,414
Mcavernosa22908-RA,1094
Mcavernosa22913-RA,450
Mcavernosa22906-RA,237
Mcavernosa22921-RA,2101
Mcavernosa22917-RA,1044
Mcavernosa22915-RA,297
Mcavernosa22920-RA,990
Mcavernosa22922-RA,2009
Mcavernosa22918-RA,360
Mcavernosa22926-RA,2867
Mcavernosa22927-RA,640
Mcavernosa22924-RA,1830
Mcavernosa22925-RA,2197
Mcavernosa22928-RA,734
Mcavernosa22932-RA,2455
Mcavernosa22930-RA,2216
Mcavernosa22931-RA,2470
Mcavernosa22933-RA,2020
Mcavernosa22938-RA,892
Mcavernosa22948-RA,710
Mcavernosa22951-RA,776
Mcavernosa22950-RA,234
Mcavernosa22949-RA,255
Mcavernosa22952-RA,1371
Mcavernosa22953-RA,192
Mcavernosa22967-RA,1097
Mcavernosa22970-RA,496
Mcavernosa22964-RA,564
Mcavernosa22971-RA,1258
Mcavernosa22972-RA,609
Mcavernosa22969-RA,912
Mcavernosa22973-RA,535
Mcavernosa22975-RA,2026
Mcavernosa22974-RA,2822
Mcavernosa22977-RA,606
Mcavernosa22976-RA,252
Mcavernosa22980-RA,654
Mcavernosa22983-RA,1525
Mcavernosa22981-RA,987
Mcavernosa22979-RA,658
Mcavernosa22991-RA,483
Mcavernosa22992-RA,228
Mcavernosa22985-RA,739
Mcavernosa22984-RA,480
Mcavernosa22989-RA,564
Mcavernosa22986-RA,601
Mcavernosa22994-RA,276
Mcavernosa22996-RA,2829
Mcavernosa22997-RA,1968
Mcavernosa23000-RA,690
Mcavernosa22999-RA,1305
Mcavernosa22998-RA,1206
Mcavernosa23002-RA,237
Mcavernosa23001-RA,966
Mcavernosa23013-RA,962
Mcavernosa23005-RA,1014
Mcavernosa23009-RA,615
Mcavernosa23007-RA,1092
Mcavernosa23004-RA,1810
Mcavernosa23003-RA,444
Mcavernosa23019-RA,620
Mcavernosa23011-RA,471
Mcavernosa23010-RA,3042
Mcavernosa23015-RA,862
Mcavernosa23012-RA,1278
Mcavernosa23023-RA,1455
Mcavernosa23031-RA,2488
Mcavernosa23026-RA,1176
Mcavernosa23027-RA,459
Mcavernosa23032-RA,2993
Mcavernosa23034-RA,1002
Mcavernosa23030-RA,1348
Mcavernosa23035-RA,2725
Mcavernosa23025-RA,564
Mcavernosa23028-RA,706
Mcavernosa23024-RA,1212
Mcavernosa23036-RA,1705
Mcavernosa23038-RA,813
Mcavernosa23039-RA,285
Mcavernosa23040-RA,859
Mcavernosa23037-RA,507
Mcavernosa23047-RA,1854
Mcavernosa23041-RA,607
Mcavernosa23046-RA,402
Mcavernosa23045-RA,192
Mcavernosa23051-RA,497
Mcavernosa23052-RA,495
Mcavernosa23053-RA,608
Mcavernosa23054-RA,768
Mcavernosa23056-RA,444
Mcavernosa23057-RA,276
Mcavernosa23060-RA,471
Mcavernosa23058-RA,192
Mcavernosa23059-RA,445
Mcavernosa23061-RA,3261
Mcavernosa23068-RA,1269
Mcavernosa23065-RA,1248
Mcavernosa23069-RA,1212
Mcavernosa23063-RA,666
Mcavernosa23066-RA,261
Mcavernosa23071-RA,324
Mcavernosa23070-RA,1413
Mcavernosa23072-RA,969
Mcavernosa23080-RA,797
Mcavernosa23077-RA,1164
Mcavernosa23074-RA,537
Mcavernosa23078-RA,1015
Mcavernosa23076-RA,273
Mcavernosa23075-RA,954
Mcavernosa23089-RA,1308
Mcavernosa23086-RA,2712
Mcavernosa23088-RA,453
Mcavernosa23087-RA,849
Mcavernosa23085-RA,999
Mcavernosa23094-RA,927
Mcavernosa23092-RA,1182
Mcavernosa23095-RA,441
Mcavernosa23090-RA,972
Mcavernosa23093-RA,585
Mcavernosa23091-RA,435
Mcavernosa23099-RA,1608
Mcavernosa23096-RA,636
Mcavernosa23100-RA,1185
Mcavernosa23101-RA,108
Mcavernosa23102-RA,867
Mcavernosa23097-RA,1797
Mcavernosa23116-RA,1248
Mcavernosa23108-RA,670
Mcavernosa23103-RA,729
Mcavernosa23107-RA,399
Mcavernosa23105-RA,729
Mcavernosa23110-RA,1974
Mcavernosa23106-RA,396
Mcavernosa23104-RA,941
Mcavernosa23119-RA,1995
Mcavernosa23118-RA,5659
Mcavernosa23117-RA,1672
Mcavernosa23120-RA,441
Mcavernosa23124-RA,822
Mcavernosa23122-RA,729
Mcavernosa23121-RA,360
Mcavernosa23128-RA,369
Mcavernosa23125-RA,2575
Mcavernosa23127-RA,3084
Mcavernosa23126-RA,7841
Mcavernosa23123-RA,444
Mcavernosa23131-RA,723
Mcavernosa23133-RA,696
Mcavernosa23134-RA,306
Mcavernosa23130-RA,1082
Mcavernosa23129-RA,261
Mcavernosa23139-RA,2585
Mcavernosa23135-RA,408
Mcavernosa23142-RA,1308
Mcavernosa23141-RA,1537
Mcavernosa23136-RA,1758
Mcavernosa23145-RA,420
Mcavernosa23144-RA,753
Mcavernosa23147-RA,1092
Mcavernosa23154-RA,1931
Mcavernosa23156-RA,1278
Mcavernosa23159-RA,828
Mcavernosa23155-RA,2932
Mcavernosa23152-RA,1295
Mcavernosa23158-RA,1878
Mcavernosa23153-RA,1031
Mcavernosa23150-RA,1250
Mcavernosa23148-RA,1032
Mcavernosa23157-RA,1026
Mcavernosa23166-RA,2449
Mcavernosa23164-RA,3373
Mcavernosa23163-RA,936
Mcavernosa23168-RA,816
Mcavernosa23160-RA,1290
Mcavernosa23167-RA,1492
Mcavernosa23170-RA,633
Mcavernosa23171-RA,510
Mcavernosa23178-RA,3990
Mcavernosa23172-RA,1343
Mcavernosa23173-RA,864
Mcavernosa23175-RA,1128
Mcavernosa23181-RA,3252
Mcavernosa23188-RA,564
Mcavernosa23182-RA,795
Mcavernosa23183-RA,341
Mcavernosa23187-RA,867
Mcavernosa23189-RA,534
Mcavernosa23190-RA,306
Mcavernosa23186-RA,1143
Mcavernosa23185-RA,657
Mcavernosa23194-RA,1158
Mcavernosa23200-RA,489
Mcavernosa23203-RA,1662
Mcavernosa23201-RA,243
Mcavernosa23221-RA,552
Mcavernosa23213-RA,3489
Mcavernosa23219-RA,1169
Mcavernosa23206-RA,509
Mcavernosa23209-RA,438
Mcavernosa23215-RA,1338
Mcavernosa23220-RA,1138
Mcavernosa23214-RA,6170
Mcavernosa23217-RA,652
Mcavernosa23210-RA,790
Mcavernosa23216-RA,858
Mcavernosa23212-RA,1326
Mcavernosa23204-RA,228
Mcavernosa23211-RA,387
Mcavernosa23205-RA,384
Mcavernosa23207-RA,222
Mcavernosa23208-RA,213
Mcavernosa23224-RA,1202
Mcavernosa23227-RA,2133
Mcavernosa23222-RA,2146
Mcavernosa23225-RA,3112
Mcavernosa23223-RA,1407
Mcavernosa23226-RA,1829
Mcavernosa23234-RA,897
Mcavernosa23228-RA,3402
Mcavernosa23231-RA,2782
Mcavernosa23237-RA,1290
Mcavernosa23232-RA,2102
Mcavernosa23236-RA,1033
Mcavernosa23235-RA,4716
Mcavernosa23238-RA,459
Mcavernosa23241-RA,2085
Mcavernosa23240-RA,423
Mcavernosa23239-RA,702
Mcavernosa23243-RA,627
Mcavernosa23242-RA,3668
Mcavernosa23244-RA,2475
Mcavernosa23245-RA,2534
Mcavernosa23251-RA,1523
Mcavernosa23249-RA,720
Mcavernosa23248-RA,363
Mcavernosa23250-RA,327
Mcavernosa23257-RA,4734
Mcavernosa23261-RA,2124
Mcavernosa23258-RA,5442
Mcavernosa23254-RA,879
Mcavernosa23256-RA,414
Mcavernosa23255-RA,1077
Mcavernosa23252-RA,1218
Mcavernosa23253-RA,378
Mcavernosa23266-RA,2952
Mcavernosa23264-RA,393
Mcavernosa23262-RA,3090
Mcavernosa23269-RA,1484
Mcavernosa23260-RA,978
Mcavernosa23275-RA,378
Mcavernosa23271-RA,441
Mcavernosa23270-RA,787
Mcavernosa23272-RA,4111
Mcavernosa23277-RA,690
Mcavernosa23276-RA,801
Mcavernosa23287-RA,456
Mcavernosa23280-RA,1314
Mcavernosa23286-RA,315
Mcavernosa23284-RA,519
Mcavernosa23279-RA,801
Mcavernosa23278-RA,384
Mcavernosa23281-RA,417
Mcavernosa23282-RA,306
Mcavernosa23283-RA,414
Mcavernosa23285-RA,306
Mcavernosa23292-RA,426
Mcavernosa23288-RA,1214
Mcavernosa23289-RA,540
Mcavernosa23290-RA,3067
Mcavernosa23293-RA,1413
Mcavernosa23298-RA,1508
Mcavernosa23297-RA,1105
Mcavernosa23300-RA,545
Mcavernosa23299-RA,609
Mcavernosa23295-RA,381
Mcavernosa23294-RA,779
Mcavernosa23305-RA,624
Mcavernosa23306-RA,1686
Mcavernosa23308-RA,1434
Mcavernosa23309-RA,864
Mcavernosa23312-RA,2790
Mcavernosa23310-RA,564
Mcavernosa23311-RA,1596
Mcavernosa23317-RA,516
Mcavernosa23314-RA,1992
Mcavernosa23318-RA,828
Mcavernosa23316-RA,712
Mcavernosa23319-RA,513
Mcavernosa23327-RA,1719
Mcavernosa23322-RA,738
Mcavernosa23326-RA,471
Mcavernosa23324-RA,1074
Mcavernosa23323-RA,1328
Mcavernosa23325-RA,321
Mcavernosa23341-RA,492
Mcavernosa23330-RA,2859
Mcavernosa23328-RA,1114
Mcavernosa23335-RA,306
Mcavernosa23336-RA,610
Mcavernosa23334-RA,2341
Mcavernosa23353-RA,1457
Mcavernosa23342-RA,807
Mcavernosa23355-RA,748
Mcavernosa23359-RA,761
Mcavernosa23347-RA,668
Mcavernosa23358-RA,796
Mcavernosa23351-RA,1284
Mcavernosa23348-RA,746
Mcavernosa23357-RA,1419
Mcavernosa23360-RA,579
Mcavernosa23350-RA,261
Mcavernosa23349-RA,321
Mcavernosa23362-RA,4237
Mcavernosa23361-RA,1080
Mcavernosa23367-RA,369
Mcavernosa23365-RA,1944
Mcavernosa23369-RA,882
Mcavernosa23370-RA,972
Mcavernosa23368-RA,795
Mcavernosa23371-RA,885
Mcavernosa23372-RA,1125
Mcavernosa23375-RA,868
Mcavernosa23376-RA,642
Mcavernosa23377-RA,1052
Mcavernosa23373-RA,591
Mcavernosa23374-RA,357
Mcavernosa23394-RA,657
Mcavernosa23400-RA,2761
Mcavernosa23398-RA,249
Mcavernosa23399-RA,1662
Mcavernosa23401-RA,1191
Mcavernosa23404-RA,1107
Mcavernosa23405-RA,1032
Mcavernosa23402-RA,684
Mcavernosa23407-RA,1194
Mcavernosa23408-RA,309
Mcavernosa23411-RA,672
Mcavernosa23410-RA,756
Mcavernosa23409-RA,499
Mcavernosa23414-RA,654
Mcavernosa23417-RA,987
Mcavernosa23418-RA,2463
Mcavernosa23422-RA,1677
Mcavernosa23426-RA,768
Mcavernosa23425-RA,1430
Mcavernosa23430-RA,1317
Mcavernosa23428-RA,957
Mcavernosa23427-RA,1471
Mcavernosa23429-RA,906
Mcavernosa23434-RA,799
Mcavernosa23435-RA,264
Mcavernosa23449-RA,513
Mcavernosa23433-RA,1335
Mcavernosa23436-RA,261
Mcavernosa23432-RA,711
Mcavernosa23454-RA,1731
Mcavernosa23455-RA,2335
Mcavernosa23452-RA,3015
Mcavernosa23458-RA,471
Mcavernosa23451-RA,486
Mcavernosa23457-RA,306
Mcavernosa23464-RA,886
Mcavernosa23462-RA,573
Mcavernosa23459-RA,846
Mcavernosa23463-RA,2230
Mcavernosa23460-RA,441
Mcavernosa23461-RA,435
Mcavernosa23468-RA,1003
Mcavernosa23469-RA,1108
Mcavernosa23467-RA,1293
Mcavernosa23472-RA,1818
Mcavernosa23473-RA,978
Mcavernosa23478-RA,1032
Mcavernosa23476-RA,1281
Mcavernosa23474-RA,386
Mcavernosa23479-RA,615
Mcavernosa23481-RA,303
Mcavernosa23492-RA,1387
Mcavernosa23483-RA,318
Mcavernosa23484-RA,1723
Mcavernosa23487-RA,3496
Mcavernosa23498-RA,573
Mcavernosa23489-RA,2160
Mcavernosa23490-RA,715
Mcavernosa23496-RA,270
Mcavernosa23506-RA,990
Mcavernosa23499-RA,818
Mcavernosa23504-RA,810
Mcavernosa23508-RA,351
Mcavernosa23511-RA,504
Mcavernosa23507-RA,351
Mcavernosa23505-RA,408
Mcavernosa23502-RA,1242
Mcavernosa23501-RA,744
Mcavernosa23503-RA,594
Mcavernosa23509-RA,2682
Mcavernosa23514-RA,1035
Mcavernosa23512-RA,507
Mcavernosa23513-RA,945
Mcavernosa23518-RA,423
Mcavernosa23528-RA,1374
Mcavernosa23524-RA,1611
Mcavernosa23522-RA,387
Mcavernosa23525-RA,261
Mcavernosa23527-RA,573
Mcavernosa23519-RA,910
Mcavernosa23523-RA,950
Mcavernosa23521-RA,556
Mcavernosa23526-RA,405
Mcavernosa23530-RA,850
Mcavernosa23531-RA,845
Mcavernosa23533-RA,669
Mcavernosa23538-RA,924
Mcavernosa23542-RA,1356
Mcavernosa23539-RA,576
Mcavernosa23536-RA,1692
Mcavernosa23534-RA,660
Mcavernosa23547-RA,1812
Mcavernosa23548-RA,921
Mcavernosa23543-RA,1792
Mcavernosa23551-RA,450
Mcavernosa23544-RA,432
Mcavernosa23550-RA,564
Mcavernosa23552-RA,204
Mcavernosa23553-RA,832
Mcavernosa23549-RA,372
Mcavernosa23555-RA,1448
Mcavernosa23559-RA,877
Mcavernosa23557-RA,471
Mcavernosa23554-RA,1498
Mcavernosa23560-RA,2020
Mcavernosa23558-RA,1926
Mcavernosa23556-RA,2258
Mcavernosa23566-RA,1200
Mcavernosa23567-RA,3404
Mcavernosa23565-RA,516
Mcavernosa23569-RA,7232
Mcavernosa23568-RA,507
Mcavernosa23572-RA,1598
Mcavernosa23576-RA,621
Mcavernosa23573-RA,2793
Mcavernosa23575-RA,1629
Mcavernosa23580-RA,189
Mcavernosa23577-RA,1038
Mcavernosa23590-RA,627
Mcavernosa23579-RA,690
Mcavernosa23588-RA,1060
Mcavernosa23581-RA,2436
Mcavernosa23584-RA,1370
Mcavernosa23582-RA,3180
Mcavernosa23586-RA,708
Mcavernosa23587-RA,3380
Mcavernosa23592-RA,318
Mcavernosa23583-RA,1151
Mcavernosa23594-RA,918
Mcavernosa23598-RA,2157
Mcavernosa23604-RA,544
Mcavernosa23606-RA,2004
Mcavernosa23608-RA,384
Mcavernosa23603-RA,522
Mcavernosa23602-RA,3507
Mcavernosa23609-RA,1279
Mcavernosa23595-RA,999
Mcavernosa23596-RA,1584
Mcavernosa23593-RA,933
Mcavernosa23597-RA,327
Mcavernosa00007-RA,2649
Mcavernosa00001-RA,43960
Mcavernosa00002-RA,16266
Mcavernosa00006-RA,1119
Mcavernosa00003-RA,504
Mcavernosa00004-RA,3213
Mcavernosa00014-RA,687
Mcavernosa00011-RA,1370
Mcavernosa00017-RA,5510
Mcavernosa00019-RA,525
Mcavernosa00015-RA,789
Mcavernosa00020-RA,770
Mcavernosa00023-RA,2636
Mcavernosa00024-RA,412
Mcavernosa00021-RA,2818
Mcavernosa00025-RA,567
Mcavernosa00026-RA,507
Mcavernosa00032-RA,4975
Mcavernosa00033-RA,1582
Mcavernosa00031-RA,1839
Mcavernosa00027-RA,2567
Mcavernosa00035-RA,5690
Mcavernosa00034-RA,525
Mcavernosa00028-RA,957
Mcavernosa00036-RA,928
Mcavernosa00044-RA,3041
Mcavernosa00046-RA,1009
Mcavernosa00038-RA,3696
Mcavernosa00037-RA,1848
Mcavernosa00045-RA,2438
Mcavernosa00043-RA,17089
Mcavernosa00047-RA,524
Mcavernosa00052-RA,1122
Mcavernosa00050-RA,1455
Mcavernosa00054-RA,2225
Mcavernosa00057-RA,1815
Mcavernosa00055-RA,2320
Mcavernosa00056-RA,2757
Mcavernosa00058-RA,4464
Mcavernosa00053-RA,768
Mcavernosa00061-RA,675
Mcavernosa00067-RA,1230
Mcavernosa00071-RA,3781
Mcavernosa00068-RA,1164
Mcavernosa00072-RA,2206
Mcavernosa00063-RA,2752
Mcavernosa00060-RA,1061
Mcavernosa00069-RA,1254
Mcavernosa00059-RA,2408
Mcavernosa00066-RA,532
Mcavernosa00070-RA,678
Mcavernosa00064-RA,1093
Mcavernosa00075-RA,1254
Mcavernosa00078-RA,1391
Mcavernosa00081-RA,1775
Mcavernosa00077-RA,1397
Mcavernosa00073-RA,684
Mcavernosa00082-RA,966
Mcavernosa00079-RA,1694
Mcavernosa00076-RA,363
Mcavernosa00092-RA,1776
Mcavernosa00089-RA,2055
Mcavernosa00088-RA,402
Mcavernosa00091-RA,1287
Mcavernosa00084-RA,666
Mcavernosa00090-RA,2704
Mcavernosa00083-RA,1122
Mcavernosa00086-RA,11241
Mcavernosa00087-RA,551
Mcavernosa00101-RA,3075
Mcavernosa00094-RA,3329
Mcavernosa00098-RA,1543
Mcavernosa00095-RA,720
Mcavernosa00099-RA,2653
Mcavernosa00096-RA,363
Mcavernosa00102-RA,1835
Mcavernosa00097-RA,878
Mcavernosa00107-RA,1482
Mcavernosa00103-RA,1753
Mcavernosa00106-RA,309
Mcavernosa00109-RA,905
Mcavernosa00111-RA,3972
Mcavernosa00110-RA,1116
Mcavernosa00115-RA,3292
Mcavernosa00119-RA,618
Mcavernosa00117-RA,1215
Mcavernosa00118-RA,1890
Mcavernosa00130-RA,440
Mcavernosa00127-RA,570
Mcavernosa00126-RA,2793
Mcavernosa00125-RA,648
Mcavernosa00129-RA,920
Mcavernosa00120-RA,5202
Mcavernosa00121-RA,2191
Mcavernosa00124-RA,1310
Mcavernosa00131-RA,453
Mcavernosa00123-RA,276
Mcavernosa00135-RA,3542
Mcavernosa00139-RA,237
Mcavernosa00140-RA,2027
Mcavernosa00132-RA,1644
Mcavernosa00134-RA,903
Mcavernosa00133-RA,662
Mcavernosa00136-RA,637
Mcavernosa00137-RA,6297
Mcavernosa00138-RA,228
Mcavernosa00148-RA,603
Mcavernosa00149-RA,507
Mcavernosa00144-RA,4631
Mcavernosa00150-RA,447
Mcavernosa00152-RA,408
Mcavernosa00146-RA,1299
Mcavernosa00147-RA,537
Mcavernosa00151-RA,246
Mcavernosa00169-RA,1041
Mcavernosa00160-RA,891
Mcavernosa00164-RA,2024
Mcavernosa00155-RA,237
Mcavernosa00168-RA,1262
Mcavernosa00166-RA,1216
Mcavernosa00158-RA,783
Mcavernosa00156-RA,1581
Mcavernosa00153-RA,507
Mcavernosa00154-RA,504
Mcavernosa00163-RA,2081
Mcavernosa00161-RA,4500
Mcavernosa00159-RA,1623
Mcavernosa00157-RA,3644
Mcavernosa00167-RA,378
Mcavernosa00180-RA,663
Mcavernosa00174-RA,1218
Mcavernosa00172-RA,174
Mcavernosa00173-RA,909
Mcavernosa00178-RA,1701
Mcavernosa00175-RA,3345
Mcavernosa00177-RA,378
Mcavernosa00179-RA,834
Mcavernosa00170-RA,2534
Mcavernosa00176-RA,822
Mcavernosa00181-RA,984
Mcavernosa00185-RA,2064
Mcavernosa00193-RA,545
Mcavernosa00184-RA,4339
Mcavernosa00191-RA,1916
Mcavernosa00182-RA,657
Mcavernosa00192-RA,1677
Mcavernosa00190-RA,514
Mcavernosa00187-RA,1528
Mcavernosa00186-RA,507
Mcavernosa00189-RA,594
Mcavernosa00194-RA,975
Mcavernosa00183-RA,546
Mcavernosa00188-RA,282
Mcavernosa00196-RA,396
Mcavernosa00202-RA,800
Mcavernosa00201-RA,813
Mcavernosa00195-RA,4027
Mcavernosa00197-RA,1124
Mcavernosa00199-RA,2910
Mcavernosa00200-RA,2604
Mcavernosa00198-RA,211
Mcavernosa00208-RA,697
Mcavernosa00207-RA,564
Mcavernosa00205-RA,774
Mcavernosa00240-RA,4303
Mcavernosa00224-RA,345
Mcavernosa00221-RA,1529
Mcavernosa00215-RA,1621
Mcavernosa00231-RA,1509
Mcavernosa00216-RA,417
Mcavernosa00217-RA,687
Mcavernosa00225-RA,1165
Mcavernosa00233-RA,371
Mcavernosa00227-RA,1046
Mcavernosa00226-RA,1507
Mcavernosa00211-RA,984
Mcavernosa00212-RA,828
Mcavernosa00218-RA,741
Mcavernosa00223-RA,807
Mcavernosa00222-RA,837
Mcavernosa00248-RA,1378
Mcavernosa00245-RA,2407
Mcavernosa00241-RA,2229
Mcavernosa00249-RA,1047
Mcavernosa00247-RA,236
Mcavernosa00250-RA,4707
Mcavernosa00244-RA,279
Mcavernosa00243-RA,201
Mcavernosa00257-RA,950
Mcavernosa00252-RA,3868
Mcavernosa00258-RA,5917
Mcavernosa00251-RA,666
Mcavernosa00254-RA,2120
Mcavernosa00260-RA,1446
Mcavernosa00259-RA,2431
Mcavernosa00253-RA,2718
Mcavernosa00265-RA,364
Mcavernosa00264-RA,2574
Mcavernosa00261-RA,1308
Mcavernosa00263-RA,1491
Mcavernosa00262-RA,489
Mcavernosa00267-RA,1109
Mcavernosa00272-RA,687
Mcavernosa00273-RA,1471
Mcavernosa00271-RA,1281
Mcavernosa00270-RA,1263
Mcavernosa00269-RA,2271
Mcavernosa00274-RA,4307
Mcavernosa00284-RA,309
Mcavernosa00279-RA,1611
Mcavernosa00276-RA,1528
Mcavernosa00281-RA,268
Mcavernosa00275-RA,1554
Mcavernosa00277-RA,4042
Mcavernosa00283-RA,1284
Mcavernosa00278-RA,999
Mcavernosa00289-RA,2755
Mcavernosa00285-RA,2101
Mcavernosa00291-RA,1878
Mcavernosa00286-RA,1170
Mcavernosa00287-RA,1440
Mcavernosa00290-RA,1878
Mcavernosa00295-RA,1458
Mcavernosa00298-RA,1149
Mcavernosa00293-RA,855
Mcavernosa00294-RA,1449
Mcavernosa00292-RA,3057
Mcavernosa00299-RA,324
Mcavernosa00313-RA,6642
Mcavernosa00306-RA,759
Mcavernosa00312-RA,1248
Mcavernosa00304-RA,1230
Mcavernosa00303-RA,462
Mcavernosa00305-RA,513
Mcavernosa00302-RA,1281
Mcavernosa00300-RA,1485
Mcavernosa00308-RA,1095
Mcavernosa00301-RA,180
Mcavernosa00307-RA,191
Mcavernosa00318-RA,360
Mcavernosa00321-RA,579
Mcavernosa00314-RA,3468
Mcavernosa00316-RA,438
Mcavernosa00317-RA,853
Mcavernosa00319-RA,468
Mcavernosa00320-RA,420
Mcavernosa00330-RA,2963
Mcavernosa00327-RA,4549
Mcavernosa00329-RA,977
Mcavernosa00325-RA,691
Mcavernosa00323-RA,408
Mcavernosa00324-RA,408
Mcavernosa00335-RA,1063
Mcavernosa00331-RA,644
Mcavernosa00339-RA,885
Mcavernosa00343-RA,2041
Mcavernosa00338-RA,1677
Mcavernosa00340-RA,1046
Mcavernosa00342-RA,780
Mcavernosa00336-RA,687
Mcavernosa00337-RA,1194
Mcavernosa00334-RA,1228
Mcavernosa00332-RA,1193
Mcavernosa00333-RA,2632
Mcavernosa00349-RA,693
Mcavernosa00345-RA,678
Mcavernosa00348-RA,612
Mcavernosa00344-RA,579
Mcavernosa00347-RA,930
Mcavernosa00350-RA,3706
Mcavernosa00351-RA,633
Mcavernosa00355-RA,600
Mcavernosa00352-RA,504
Mcavernosa00346-RA,756
Mcavernosa00354-RA,558
Mcavernosa00363-RA,934
Mcavernosa00357-RA,1317
Mcavernosa00359-RA,4505
Mcavernosa00362-RA,258
Mcavernosa00358-RA,882
Mcavernosa00364-RA,1571
Mcavernosa00356-RA,1381
Mcavernosa00365-RA,580
Mcavernosa00360-RA,1852
Mcavernosa00361-RA,279
Mcavernosa00374-RA,4029
Mcavernosa00370-RA,4818
Mcavernosa00373-RA,2589
Mcavernosa00372-RA,504
Mcavernosa00367-RA,583
Mcavernosa00371-RA,495
Mcavernosa00377-RA,3653
Mcavernosa00368-RA,1993
Mcavernosa00375-RA,1315
Mcavernosa00369-RA,251
Mcavernosa00366-RA,1548
Mcavernosa00378-RA,555
Mcavernosa00380-RA,831
Mcavernosa00386-RA,1436
Mcavernosa00385-RA,2752
Mcavernosa00381-RA,2778
Mcavernosa00382-RA,2714
Mcavernosa00389-RA,1934
Mcavernosa00387-RA,3220
Mcavernosa00401-RA,981
Mcavernosa00388-RA,444
Mcavernosa00397-RA,3519
Mcavernosa00392-RA,326
Mcavernosa00391-RA,534
Mcavernosa00400-RA,902
Mcavernosa00402-RA,752
Mcavernosa00408-RA,687
Mcavernosa00411-RA,1994
Mcavernosa00409-RA,2208
Mcavernosa00405-RA,1087
Mcavernosa00406-RA,2293
Mcavernosa00403-RA,2085
Mcavernosa00404-RA,1112
Mcavernosa00407-RA,1002
Mcavernosa00416-RA,489
Mcavernosa00412-RA,2291
Mcavernosa00420-RA,1584
Mcavernosa00422-RA,249
Mcavernosa00423-RA,968
Mcavernosa00414-RA,6986
Mcavernosa00418-RA,1584
Mcavernosa00421-RA,2481
Mcavernosa00415-RA,2350
Mcavernosa00426-RA,395
Mcavernosa00430-RA,2589
Mcavernosa00431-RA,1453
Mcavernosa00425-RA,1351
Mcavernosa00429-RA,684
Mcavernosa00424-RA,519
Mcavernosa00432-RA,513
Mcavernosa00435-RA,1389
Mcavernosa00440-RA,438
Mcavernosa00438-RA,627
Mcavernosa00437-RA,345
Mcavernosa00448-RA,1335
Mcavernosa00446-RA,2960
Mcavernosa00441-RA,1543
Mcavernosa00442-RA,278
Mcavernosa00451-RA,2769
Mcavernosa00433-RA,5701
Mcavernosa00444-RA,3614
Mcavernosa00436-RA,2594
Mcavernosa00449-RA,2593
Mcavernosa00443-RA,375
Mcavernosa00452-RA,1005
Mcavernosa00455-RA,916
Mcavernosa00456-RA,2625
Mcavernosa00453-RA,9207
Mcavernosa00454-RA,1209
Mcavernosa00465-RA,1563
Mcavernosa00467-RA,4055
Mcavernosa00466-RA,1140
Mcavernosa00469-RA,981
Mcavernosa00463-RA,5078
Mcavernosa00464-RA,735
Mcavernosa00470-RA,309
Mcavernosa00462-RA,3024
Mcavernosa00457-RA,1686
Mcavernosa00461-RA,1128
Mcavernosa00459-RA,1371
Mcavernosa00460-RA,1140
Mcavernosa00458-RA,279
Mcavernosa00475-RA,507
Mcavernosa00472-RA,4810
Mcavernosa00478-RA,917
Mcavernosa00477-RA,1065
Mcavernosa00479-RA,543
Mcavernosa00481-RA,992
Mcavernosa00485-RA,2279
Mcavernosa00483-RA,3967
Mcavernosa00482-RA,363
Mcavernosa00495-RA,803
