"","GO.IDs","gene_id","term","ontology","over_represented_pvalue","log2FoldChange","padj","Treatment_Compare","Species","Site","GO.Term","GO.Slim.Term","Cat"
"20580","GO:0043159",NA,NA,NA,NA,NA,NA,NA,NA,NA,"acrosomal matrix","other cytoplasmic organelle","C"
"20581","GO:0043160",NA,NA,NA,NA,NA,NA,NA,NA,NA,"acrosomal lumen","other cytoplasmic organelle","C"
"20582","GO:0043161",NA,NA,NA,NA,NA,NA,NA,NA,NA,"proteasomal ubiquitin-dependent protein catabolic process","protein metabolism","P"
"20583","GO:0043162",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway","protein metabolism","P"
"20584","GO:0043163",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cell envelope organization","cell organization and biogenesis","P"
"20585","GO:0043164",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gram-negative-bacterium-type cell wall biogenesis","cell organization and biogenesis","P"
"20586","GO:0043165",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cell outer membrane assembly","cell organization and biogenesis","P"
"20587","GO:0043166",NA,NA,NA,NA,NA,NA,NA,NA,NA,"H4/H2 histone acetyltransferase activity","other molecular function","F"
"20588","GO:0043167","Mcavernosa15302","ion binding","MF",0.017507186,-5.344808043,0.01764079,"CvsT3","M.cavernosa","Florida","ion binding","other molecular function","F"
"20589","GO:0043167","Mcavernosa01732","ion binding","MF",0.017507186,-1.794675121,0.015425471,"CvsT2","M.cavernosa","Florida","ion binding","other molecular function","F"
"20590","GO:0043167","Mcavernosa30410","ion binding","MF",0.017507186,-4.840038259,0.031070178,"CvsT4","M.cavernosa","Florida","ion binding","other molecular function","F"
"20591","GO:0043168",NA,NA,NA,NA,NA,NA,NA,NA,NA,"anion binding","other molecular function","F"
"20592","GO:0043169",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cation binding","other molecular function","F"
"20593","GO:0043170",NA,NA,NA,NA,NA,NA,NA,NA,NA,"macromolecule metabolic process","other metabolic processes","P"
"20594","GO:0043171",NA,NA,NA,NA,NA,NA,NA,NA,NA,"peptide catabolic process","other metabolic processes","P"
"20595","GO:0043172",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ferredoxin biosynthetic process","protein metabolism","P"
"20596","GO:0043173",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nucleotide salvage","other metabolic processes","P"
"20597","GO:0043174",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nucleoside salvage","other metabolic processes","P"
"20598","GO:0043175",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RNA polymerase core enzyme binding","other molecular function","F"
"20599","GO:0043176",NA,NA,NA,NA,NA,NA,NA,NA,NA,"amine binding","other molecular function","F"
"20600","GO:0043177",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organic acid binding","other molecular function","F"
"20601","GO:0043178",NA,NA,NA,NA,NA,NA,NA,NA,NA,"alcohol binding","other molecular function","F"
"20602","GO:0043179",NA,NA,NA,NA,NA,NA,NA,NA,NA,"rhythmic excitation","cell-cell signaling","P"
"20603","GO:0043180",NA,NA,NA,NA,NA,NA,NA,NA,NA,"rhythmic inhibition","cell-cell signaling","P"
"20604","GO:0043181",NA,NA,NA,NA,NA,NA,NA,NA,NA,"vacuolar sequestering","other biological processes","P"
"20605","GO:0043182",NA,NA,NA,NA,NA,NA,NA,NA,NA,"vacuolar sequestering of sodium ion","other biological processes","P"
"20606","GO:0043183",NA,NA,NA,NA,NA,NA,NA,NA,NA,"vascular endothelial growth factor receptor 1 binding","signal transduction activity","F"
"20607","GO:0043184",NA,NA,NA,NA,NA,NA,NA,NA,NA,"vascular endothelial growth factor receptor 2 binding","signal transduction activity","F"
"20608","GO:0043185",NA,NA,NA,NA,NA,NA,NA,NA,NA,"vascular endothelial growth factor receptor 3 binding","signal transduction activity","F"
"20609","GO:0043186",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P granule","other cellular component","C"
"20610","GO:0043187",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cell septum surface","other cellular component","C"
"20611","GO:0043188",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cell septum edging","other cellular component","C"
"20612","GO:0043189",NA,NA,NA,NA,NA,NA,NA,NA,NA,"H4/H2A histone acetyltransferase complex","nucleus","C"
"20613","GO:0043190",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ATP-binding cassette (ABC) transporter complex","other membranes","C"
"20614","GO:0043193",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of gene-specific transcription","RNA metabolism","P"
"20615","GO:0043194",NA,NA,NA,NA,NA,NA,NA,NA,NA,"initial segment","other cellular component","C"
"20616","GO:0043195",NA,NA,NA,NA,NA,NA,NA,NA,NA,"terminal button","other cellular component","C"
"20617","GO:0043196",NA,NA,NA,NA,NA,NA,NA,NA,NA,"varicosity","other cellular component","C"
"20618","GO:0043197",NA,NA,NA,NA,NA,NA,NA,NA,NA,"dendritic spine","other cellular component","C"
"20619","GO:0043198",NA,NA,NA,NA,NA,NA,NA,NA,NA,"dendritic shaft","other cellular component","C"
"20620","GO:0043199",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sulfate binding","other molecular function","F"
"20621","GO:0043200",NA,NA,NA,NA,NA,NA,NA,NA,NA,"response to amino acid stimulus","other biological processes","P"
"20622","GO:0043201",NA,NA,NA,NA,NA,NA,NA,NA,NA,"response to leucine","other biological processes","P"
"20623","GO:0043202",NA,NA,NA,NA,NA,NA,NA,NA,NA,"lysosomal lumen","other cytoplasmic organelle","C"
"20624","GO:0043203",NA,NA,NA,NA,NA,NA,NA,NA,NA,"axon hillock","other cellular component","C"
"20625","GO:0043204",NA,NA,NA,NA,NA,NA,NA,NA,NA,"perikaryon","other cellular component","C"
"20626","GO:0043205",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fibril","extracellular matrix","C"
"20627","GO:0043206",NA,NA,NA,NA,NA,NA,NA,NA,NA,"fibril organization","cell organization and biogenesis","P"
"20628","GO:0043207",NA,NA,NA,NA,NA,NA,NA,NA,NA,"response to external biotic stimulus","other biological processes","P"
"20629","GO:0043208",NA,NA,NA,NA,NA,NA,NA,NA,NA,"glycosphingolipid binding","other molecular function","F"
"20630","GO:0043209",NA,NA,NA,NA,NA,NA,NA,NA,NA,"myelin sheath","plasma membrane","C"
"20631","GO:0043209",NA,NA,NA,NA,NA,NA,NA,NA,NA,"myelin sheath","other membranes","C"
"20632","GO:0043210",NA,NA,NA,NA,NA,NA,NA,NA,NA,"alkanesulfonate binding","other molecular function","F"
"20633","GO:0043211",NA,NA,NA,NA,NA,NA,NA,NA,NA,"carbohydrate-transporting ATPase activity","transporter activity","F"
"20634","GO:0043212",NA,NA,NA,NA,NA,NA,NA,NA,NA,"carbohydrate-exporting ATPase activity","transporter activity","F"
"20635","GO:0043213",NA,NA,NA,NA,NA,NA,NA,NA,NA,"bacteriocin transport","transport","P"
"20636","GO:0043214",NA,NA,NA,NA,NA,NA,NA,NA,NA,"bacteriocin-transporting ATPase activity","transporter activity","F"
"20637","GO:0043215",NA,NA,NA,NA,NA,NA,NA,NA,NA,"daunorubicin transport","transport","P"
"20638","GO:0043216",NA,NA,NA,NA,NA,NA,NA,NA,NA,"daunorubicin-transporting ATPase activity","transporter activity","F"
"20639","GO:0043217",NA,NA,NA,NA,NA,NA,NA,NA,NA,"myelin maintenance","developmental processes","P"
"20640","GO:0043217",NA,NA,NA,NA,NA,NA,NA,NA,NA,"myelin maintenance","cell organization and biogenesis","P"
"20641","GO:0043218",NA,NA,NA,NA,NA,NA,NA,NA,NA,"compact myelin","plasma membrane","C"
"20642","GO:0043218",NA,NA,NA,NA,NA,NA,NA,NA,NA,"compact myelin","other membranes","C"
"20643","GO:0043219",NA,NA,NA,NA,NA,NA,NA,NA,NA,"lateral loop","plasma membrane","C"
"20644","GO:0043219",NA,NA,NA,NA,NA,NA,NA,NA,NA,"lateral loop","other membranes","C"
"20645","GO:0043220",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schmidt-Lanterman cleft","plasma membrane","C"
"20646","GO:0043220",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Schmidt-Lanterman cleft","other membranes","C"
"20647","GO:0043221",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC protein binding","other molecular function","F"
"20648","GO:0043222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SMC/kleisin ring complex","other cellular component","C"
"20649","GO:0043223",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cytoplasmic SCF ubiquitin ligase complex","other cellular component","C"
"20650","GO:0043224",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nuclear SCF ubiquitin ligase complex","nucleus","C"
"20651","GO:0043225",NA,NA,NA,NA,NA,NA,NA,NA,NA,"anion transmembrane-transporting ATPase activity","transporter activity","F"
"20652","GO:0043226","Mcavernosa21617","organelle","CC",0.025512308,1.018044844,0.0402567,"CvsT2","M.cavernosa","Florida","organelle","other cellular component","C"
"20653","GO:0043226","Mcavernosa02620","organelle","CC",0.025512308,-2.782782023,0.003814831,"CvsT2","M.cavernosa","Florida","organelle","other cellular component","C"
"20654","GO:0043227",NA,NA,NA,NA,NA,NA,NA,NA,NA,"membrane-bounded organelle","other cellular component","C"
"20655","GO:0043228",NA,NA,NA,NA,NA,NA,NA,NA,NA,"non-membrane-bounded organelle","other cellular component","C"
"20656","GO:0043229",NA,NA,NA,NA,NA,NA,NA,NA,NA,"intracellular organelle","other cellular component","C"
"20657","GO:0043230",NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular organelle","non-structural extracellular","C"
"20658","GO:0043231",NA,NA,NA,NA,NA,NA,NA,NA,NA,"intracellular membrane-bounded organelle","other cellular component","C"
"20659","GO:0043232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"intracellular non-membrane-bounded organelle","other cellular component","C"
"20660","GO:0043233",NA,NA,NA,NA,NA,NA,NA,NA,NA,"organelle lumen","other cellular component","C"
"20661","GO:0043234",NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein complex","other cellular component","C"
"20662","GO:0043235",NA,NA,NA,NA,NA,NA,NA,NA,NA,"receptor complex","other cellular component","C"
"20663","GO:0043236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"laminin binding","other molecular function","F"
"20664","GO:0043237",NA,NA,NA,NA,NA,NA,NA,NA,NA,"laminin-1 binding","other molecular function","F"
"20665","GO:0043238",NA,NA,NA,NA,NA,NA,NA,NA,NA,"laminin-2 binding","other molecular function","F"
"20666","GO:0043239",NA,NA,NA,NA,NA,NA,NA,NA,NA,"laminin-4 binding","other molecular function","F"
"20667","GO:0043240",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fanconi anaemia nuclear complex","nucleus","C"
"20668","GO:0043241",NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein complex disassembly","cell organization and biogenesis","P"
"20669","GO:0043242",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of protein complex disassembly","cell organization and biogenesis","P"
"20670","GO:0043243",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of protein complex disassembly","cell organization and biogenesis","P"
"20671","GO:0043244",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of protein complex disassembly","cell organization and biogenesis","P"
"20672","GO:0043245",NA,NA,NA,NA,NA,NA,NA,NA,NA,"extraorganismal space","non-structural extracellular","C"
"20673","GO:0043246",NA,NA,NA,NA,NA,NA,NA,NA,NA,"megasome","other cytoplasmic organelle","C"
"20674","GO:0043247",NA,NA,NA,NA,NA,NA,NA,NA,NA,"telomere maintenance in response to DNA damage","stress response","P"
"20675","GO:0043247",NA,NA,NA,NA,NA,NA,NA,NA,NA,"telomere maintenance in response to DNA damage","DNA metabolism","P"
"20676","GO:0043247",NA,NA,NA,NA,NA,NA,NA,NA,NA,"telomere maintenance in response to DNA damage","cell organization and biogenesis","P"
"20677","GO:0043248",NA,NA,NA,NA,NA,NA,NA,NA,NA,"proteasome assembly","cell organization and biogenesis","P"
"20678","GO:0043249",NA,NA,NA,NA,NA,NA,NA,NA,NA,"erythrocyte maturation","developmental processes","P"
"20679","GO:0043250",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sodium-dependent organic anion transmembrane transporter activity","transporter activity","F"
"20680","GO:0043251",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sodium-dependent organic anion transport","transport","P"
"20681","GO:0043252",NA,NA,NA,NA,NA,NA,NA,NA,NA,"sodium-independent organic anion transport","transport","P"
"20682","GO:0043253",NA,NA,NA,NA,NA,NA,NA,NA,NA,"chloroplast ribosome","translational apparatus","C"
"20683","GO:0043254",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of protein complex assembly","cell organization and biogenesis","P"
"20684","GO:0043255",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of carbohydrate biosynthetic process","other metabolic processes","P"
"20685","GO:0043256",NA,NA,NA,NA,NA,NA,NA,NA,NA,"laminin complex","extracellular matrix","C"
"20686","GO:0043257",NA,NA,NA,NA,NA,NA,NA,NA,NA,"laminin-8 complex","extracellular matrix","C"
"20687","GO:0043258",NA,NA,NA,NA,NA,NA,NA,NA,NA,"laminin-9 complex","extracellular matrix","C"
"20688","GO:0043259",NA,NA,NA,NA,NA,NA,NA,NA,NA,"laminin-10 complex","extracellular matrix","C"
"20689","GO:0043260",NA,NA,NA,NA,NA,NA,NA,NA,NA,"laminin-11 complex","extracellular matrix","C"
"20690","GO:0043261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"laminin-12 complex","extracellular matrix","C"
"20691","GO:0043262",NA,NA,NA,NA,NA,NA,NA,NA,NA,"adenosine-diphosphatase activity","other molecular function","F"
"20692","GO:0043263",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cellulosome","non-structural extracellular","C"
"20693","GO:0043264",NA,NA,NA,NA,NA,NA,NA,NA,NA,"extracellular non-membrane-bounded organelle","non-structural extracellular","C"
"20694","GO:0043265",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ectoplasm","other cellular component","C"
"20695","GO:0043266",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of potassium ion transport","transport","P"
"20696","GO:0043267",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of potassium ion transport","transport","P"
"20697","GO:0043268",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of potassium ion transport","transport","P"
"20698","GO:0043269",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of ion transport","transport","P"
"20699","GO:0043270",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of ion transport","transport","P"
"20700","GO:0043271",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of ion transport","transport","P"
"20701","GO:0043272",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ethylene biosynthetic process during jasmonic acid and ethylene-dependent systemic resistance","stress response","P"
"20702","GO:0043272",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ethylene biosynthetic process during jasmonic acid and ethylene-dependent systemic resistance","other metabolic processes","P"
"20703","GO:0043273",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CTPase activity","other molecular function","F"
"20704","GO:0043274",NA,NA,NA,NA,NA,NA,NA,NA,NA,"phospholipase binding","other molecular function","F"
"20705","GO:0043276",NA,NA,NA,NA,NA,NA,NA,NA,NA,"anoikis","death","P"
"20706","GO:0043277",NA,NA,NA,NA,NA,NA,NA,NA,NA,"apoptotic cell clearance","transport","P"
"20707","GO:0043277",NA,NA,NA,NA,NA,NA,NA,NA,NA,"apoptotic cell clearance","cell organization and biogenesis","P"
"20708","GO:0043278",NA,NA,NA,NA,NA,NA,NA,NA,NA,"response to morphine","other biological processes","P"
"20709","GO:0043279",NA,NA,NA,NA,NA,NA,NA,NA,NA,"response to alkaloid","other biological processes","P"
"20710","GO:0043280",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of caspase activity","death","P"
"20711","GO:0043281",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of caspase activity","death","P"
"20712","GO:0043282",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pharyngeal muscle development","developmental processes","P"
"20713","GO:0043283",NA,NA,NA,NA,NA,NA,NA,NA,NA,"biopolymer metabolic process","other metabolic processes","P"
"20714","GO:0043284",NA,NA,NA,NA,NA,NA,NA,NA,NA,"biopolymer biosynthetic process","other metabolic processes","P"
"20715","GO:0043285",NA,NA,NA,NA,NA,NA,NA,NA,NA,"biopolymer catabolic process","other metabolic processes","P"
"20716","GO:0043286",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of poly(3-hydroxyalkanoate) biosynthetic process","other metabolic processes","P"
"20717","GO:0043287",NA,NA,NA,NA,NA,NA,NA,NA,NA,"poly(3-hydroxyalkanoate) binding","other molecular function","F"
"20718","GO:0043288",NA,NA,NA,NA,NA,NA,NA,NA,NA,"apocarotenoid metabolic process","other metabolic processes","P"
"20719","GO:0043289",NA,NA,NA,NA,NA,NA,NA,NA,NA,"apocarotenoid biosynthetic process","other metabolic processes","P"
"20720","GO:0043290",NA,NA,NA,NA,NA,NA,NA,NA,NA,"apocarotenoid catabolic process","other metabolic processes","P"
"20721","GO:0043291",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RAVE complex","other cellular component","C"
"20722","GO:0043292",NA,NA,NA,NA,NA,NA,NA,NA,NA,"contractile fiber","other cellular component","C"
"20723","GO:0043293",NA,NA,NA,NA,NA,NA,NA,NA,NA,"apoptosome","cytosol","C"
"20724","GO:0043294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mitochondrial glutamate synthase complex (NADH)","mitochondrion","C"
"20725","GO:0043295",NA,NA,NA,NA,NA,NA,NA,NA,NA,"glutathione binding","other molecular function","F"
"20726","GO:0043296",NA,NA,NA,NA,NA,NA,NA,NA,NA,"apical junction complex","plasma membrane","C"
"20727","GO:0043296",NA,NA,NA,NA,NA,NA,NA,NA,NA,"apical junction complex","other membranes","C"
"20728","GO:0043297",NA,NA,NA,NA,NA,NA,NA,NA,NA,"apical junction assembly","cell organization and biogenesis","P"
"20729","GO:0043299",NA,NA,NA,NA,NA,NA,NA,NA,NA,"leukocyte degranulation","transport","P"
"20730","GO:0043300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of leukocyte degranulation","transport","P"
"20731","GO:0043301",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of leukocyte degranulation","transport","P"
"20732","GO:0043302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of leukocyte degranulation","transport","P"
"20733","GO:0043303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mast cell degranulation","transport","P"
"20734","GO:0043304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of mast cell degranulation","transport","P"
"20735","GO:0043305",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of mast cell degranulation","transport","P"
"20736","GO:0043306",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of mast cell degranulation","transport","P"
"20737","GO:0043307",NA,NA,NA,NA,NA,NA,NA,NA,NA,"eosinophil activation","other biological processes","P"
"20738","GO:0043308",NA,NA,NA,NA,NA,NA,NA,NA,NA,"eosinophil degranulation","transport","P"
"20739","GO:0043309",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of eosinophil degranulation","transport","P"
"20740","GO:0043310",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of eosinophil degranulation","transport","P"
"20741","GO:0043311",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of eosinophil degranulation","transport","P"
"20742","GO:0043312",NA,NA,NA,NA,NA,NA,NA,NA,NA,"neutrophil degranulation","transport","P"
"20743","GO:0043313",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of neutrophil degranulation","transport","P"
"20744","GO:0043314",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of neutrophil degranulation","transport","P"
"20745","GO:0043315",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of neutrophil degranulation","transport","P"
"20746","GO:0043316",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cytotoxic T cell degranulation","transport","P"
"20747","GO:0043316",NA,NA,NA,NA,NA,NA,NA,NA,NA,"cytotoxic T cell degranulation","death","P"
"20748","GO:0043317",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of cytotoxic T cell degranulation","transport","P"
"20749","GO:0043317",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of cytotoxic T cell degranulation","death","P"
"20750","GO:0043318",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of cytotoxic T cell degranulation","transport","P"
"20751","GO:0043318",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of cytotoxic T cell degranulation","death","P"
"20752","GO:0043319",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of cytotoxic T cell degranulation","transport","P"
"20753","GO:0043319",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of cytotoxic T cell degranulation","death","P"
"20754","GO:0043320",NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural killer cell degranulation","transport","P"
"20755","GO:0043320",NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural killer cell degranulation","stress response","P"
"20756","GO:0043320",NA,NA,NA,NA,NA,NA,NA,NA,NA,"natural killer cell degranulation","death","P"
"20757","GO:0043321",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of natural killer cell degranulation","transport","P"
"20758","GO:0043321",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of natural killer cell degranulation","stress response","P"
"20759","GO:0043321",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of natural killer cell degranulation","death","P"
"20760","GO:0043322",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of natural killer cell degranulation","transport","P"
"20761","GO:0043322",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of natural killer cell degranulation","stress response","P"
"20762","GO:0043322",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of natural killer cell degranulation","death","P"
"20763","GO:0043323",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of natural killer cell degranulation","transport","P"
"20764","GO:0043323",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of natural killer cell degranulation","stress response","P"
"20765","GO:0043323",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of natural killer cell degranulation","death","P"
"20766","GO:0043324",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pigment metabolic process during developmental pigmentation","other metabolic processes","P"
"20767","GO:0043325",NA,NA,NA,NA,NA,NA,NA,NA,NA,"phosphatidylinositol-3,4-bisphosphate binding","other molecular function","F"
"20768","GO:0043326",NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemotaxis to folate","other biological processes","P"
"20769","GO:0043327",NA,NA,NA,NA,NA,NA,NA,NA,NA,"chemotaxis to cAMP","other biological processes","P"
"20770","GO:0043328",NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein targeting to vacuole during ubiquitin-dependent protein catabolic process via the MVB pathway","transport","P"
"20771","GO:0043328",NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein targeting to vacuole during ubiquitin-dependent protein catabolic process via the MVB pathway","protein metabolism","P"
"20772","GO:0043329",NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein targeting to membrane during ubiquitin-dependent protein catabolic process via the MVB pathway","transport","P"
"20773","GO:0043329",NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein targeting to membrane during ubiquitin-dependent protein catabolic process via the MVB pathway","protein metabolism","P"
"20774","GO:0043330",NA,NA,NA,NA,NA,NA,NA,NA,NA,"response to exogenous dsRNA","other biological processes","P"
"20775","GO:0043331",NA,NA,NA,NA,NA,NA,NA,NA,NA,"response to dsRNA","other biological processes","P"
"20776","GO:0043332",NA,NA,NA,NA,NA,NA,NA,NA,NA,"mating projection tip","other cellular component","C"
"20777","GO:0043333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-octaprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity","other molecular function","F"
"20778","GO:0043334",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2-hexaprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity","other molecular function","F"
"20779","GO:0043335",NA,NA,NA,NA,NA,NA,NA,NA,NA,"protein unfolding","protein metabolism","P"
"20780","GO:0043336",NA,NA,NA,NA,NA,NA,NA,NA,NA,"site-specific telomere resolvase activity","other molecular function","F"
"20781","GO:0043337",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CDP-diacylglycerol-phosphatidylglycerol phosphatidyltransferase activity","other molecular function","F"
"20782","GO:0043338",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CTP:2,3-di-O-geranylgeranyl-sn-glycero-1-phosphate cytidyltransferase activity","other molecular function","F"
"20783","GO:0043353",NA,NA,NA,NA,NA,NA,NA,NA,NA,"enucleate erythrocyte differentiation","developmental processes","P"
"20784","GO:0043354",NA,NA,NA,NA,NA,NA,NA,NA,NA,"enucleate erythrocyte maturation","developmental processes","P"
"20785","GO:0043362",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nucleate erythrocyte maturation","developmental processes","P"
"20786","GO:0043363",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nucleate erythrocyte differentiation","developmental processes","P"
"20787","GO:0043364",NA,NA,NA,NA,NA,NA,NA,NA,NA,"catalysis of free radical formation","other molecular function","F"
"20788","GO:0043365",NA,NA,NA,NA,NA,NA,NA,NA,NA,"[formate-C-acetyltransferase]-activating enzyme activity","other molecular function","F"
"20789","GO:0043366",NA,NA,NA,NA,NA,NA,NA,NA,NA,"beta selection","developmental processes","P"
"20790","GO:0043367",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD4-positive, alpha beta T cell differentiation","developmental processes","P"
"20791","GO:0043368",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive T cell selection","developmental processes","P"
"20792","GO:0043369",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD4-positive or CD8-positive, alpha-beta T cell lineage commitment","developmental processes","P"
"20793","GO:0043370",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of CD4-positive, alpha beta T cell differentiation","developmental processes","P"
"20794","GO:0043371",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of CD4-positive, alpha beta T cell differentiation","developmental processes","P"
"20795","GO:0043372",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of CD4-positive, alpha beta T cell differentiation","developmental processes","P"
"20796","GO:0043373",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD4-positive, alpha-beta T cell lineage commitment","developmental processes","P"
"20797","GO:0043374",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD8-positive, alpha-beta T cell differentiation","developmental processes","P"
"20798","GO:0043375",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CD8-positive, alpha-beta T cell lineage commitment","developmental processes","P"
"20799","GO:0043376",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of CD8-positive, alpha-beta T cell differentiation","developmental processes","P"
"20800","GO:0043377",NA,NA,NA,NA,NA,NA,NA,NA,NA,"negative regulation of CD8-positive, alpha-beta T cell differentiation","developmental processes","P"
"20801","GO:0043378",NA,NA,NA,NA,NA,NA,NA,NA,NA,"positive regulation of CD8-positive, alpha-beta T cell differentiation","developmental processes","P"
"20802","GO:0043379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"memory T cell differentiation","developmental processes","P"
"20803","GO:0043380",NA,NA,NA,NA,NA,NA,NA,NA,NA,"regulation of memory T cell differentiation","developmental processes","P"
