"","gene_id","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","length","1_2","2_2","4_2","11_2","28_2","35_2","36_2","38_2","39_2","41_2","42_2","47_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"253","Pocillopora_acuta_HIv1_PredGene_g11568.t2","GO:0004601",0.000348959525014833,0.999957860899168,6,90,"peroxidase activity","MF",1125,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.25863403873435,0.315856180019127,-3.98483271297123,6.75276810874622e-05,0.0244356705670492,"CvsMid"
"254","Pocillopora_acuta_HIv1_PredGene_g11568.t2","GO:0004601",0.000348959525014833,0.999957860899168,6,90,"peroxidase activity","MF",1125,205,63,65,110,75,153,182,213,126,199,164,63,136.349184921292,-1.46559403847632,0.315015428449986,-4.65245161383899,3.28011721391106e-06,0.00137770780336432,"CvsHigh"
"277","Pocillopora_acuta_HIv1_PredGene_g11569.t1","GO:0004601",0.000348959525014833,0.999957860899168,6,90,"peroxidase activity","MF",1011,383,160,185,329,151,299,342,455,419,429,331,181,300.847765588839,-1.07194681263252,0.252224311653615,-4.24997418212663,2.13795156724868e-05,0.00591567709399203,"CvsHigh"
"728","Pocillopora_acuta_HIv1_PredGene_g21283.t1","GO:0004601",0.000348959525014833,0.999957860899168,6,90,"peroxidase activity","MF",3009,244,54,222,151,151,165,181,288,234,241,261,250,205.059182176045,-1.36944269404224,0.248084243563222,-5.52007122408501,3.38862284386367e-08,3.35245163165046e-05,"CvsMid"
"2155","Pocillopora_acuta_HIv1_PredGene_g7379.t1","GO:0004601",0.000348959525014833,0.999957860899168,6,90,"peroxidase activity","MF",2070,57,38,12,53,21,60,48,133,66,57,78,38,56.847408523961,-1.74974603133862,0.418812800715707,-4.1778714221449,2.94249908214642e-05,0.00760555174847977,"CvsHigh"
"406","Pocillopora_acuta_HIv1_PredGene_g1629.t1","GO:0004497",0.0321084562022054,0.991346516485848,5,162,"monooxygenase activity","MF",1356,70,58,38,34,65,103,56,102,62,77,129,72,80.4807757297838,-1.8603437664317,0.291963545320354,-6.37183578652072,1.86778817951516e-10,2.44068032057644e-07,"CvsHigh"
"407","Pocillopora_acuta_HIv1_PredGene_g1629.t1","GO:0004497",0.0321084562022054,0.991346516485848,5,162,"monooxygenase activity","MF",1356,70,58,38,34,65,103,56,102,62,77,129,72,80.4807757297838,-1.9514408793164,0.291177469811856,-6.70189517264961,2.05733610361528e-11,2.84650602900794e-08,"CvsMid"
"432","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0004497",0.0321084562022054,0.991346516485848,5,162,"monooxygenase activity","MF",1356,205,245,307,192,191,303,185,272,201,175,381,211,265.286252296087,-1.49440884848015,0.347862952239338,-4.29597011943935,1.73931011614213e-05,0.00506840984780508,"CvsHigh"
"433","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0004497",0.0321084562022054,0.991346516485848,5,162,"monooxygenase activity","MF",1356,205,245,307,192,191,303,185,272,201,175,381,211,265.286252296087,-1.3769109008736,0.348046651007789,-3.95611018490386,7.61800347120403e-05,0.0267437402457,"CvsMid"
"439","Pocillopora_acuta_HIv1_PredGene_g16370.t1","GO:0005200",0.0427882998126203,0.987513411556362,5,212,"structural constituent of cytoskeleton","MF",1356,58,117,65,83,87,67,146,86,122,83,86,92,104.525939325969,-1.63861073615116,0.421187268614269,-3.89045647448529,0.000100055823570327,0.0159135511879,"CvsHigh"
"512","Pocillopora_acuta_HIv1_PredGene_g19003.t1","GO:0005200",0.0427882998126203,0.987513411556362,5,212,"structural constituent of cytoskeleton","MF",1341,404,736,427,782,342,794,466,494,371,673,849,393,622.246469335462,-1.5431685517901,0.409792648193261,-3.76573020183205,0.000166063038774837,0.022067619971881,"CvsHigh"
"519","Pocillopora_acuta_HIv1_PredGene_g19073.t1","GO:0004497",0.0321084562022054,0.991346516485848,5,162,"monooxygenase activity","MF",1506,55,25,118,171,28,31,22,34,117,168,44,46,58.380222728194,1.1206432216973,0.313670671845192,3.57267453506261,0.000353353820884404,0.0376073991901451,"CvsHigh"
"739","Pocillopora_acuta_HIv1_PredGene_g21283.t1","GO:0005200",0.0427882998126203,0.987513411556362,5,212,"structural constituent of cytoskeleton","MF",3009,244,54,222,151,151,165,181,288,234,241,261,250,205.059182176045,-1.36944269404224,0.248084243563222,-5.52007122408501,3.38862284386367e-08,3.35245163165046e-05,"CvsMid"
"2120","Pocillopora_acuta_HIv1_PredGene_g5395.t1","GO:0004497",0.0321084562022054,0.991346516485848,5,162,"monooxygenase activity","MF",1569,84,94,136,213,27,98,183,171,153,126,49,27,108.692217274023,-1.56745309083372,0.366626518089193,-4.27534019907526,1.90845648851874e-05,0.0318492027064724,"MidvsHigh"
"2197","Pocillopora_acuta_HIv1_PredGene_g8002.t1","GO:0004497",0.0321084562022054,0.991346516485848,5,162,"monooxygenase activity","MF",1431,199,112,827,1018,156,217,155,107,563,734,294,173,303.740814584418,1.18035572427331,0.323992499018738,3.64315756645048,0.000269313862235098,0.0316726567681586,"CvsHigh"
"2205","Pocillopora_acuta_HIv1_PredGene_g808.t1","GO:0005200",0.0427882998126203,0.987513411556362,5,212,"structural constituent of cytoskeleton","MF",1347,148,268,215,157,172,206,185,213,254,329,278,168,235.631740559559,-1.32111166663317,0.369160448586901,-3.57869233199337,0.000345317696420456,0.0369191706250252,"CvsHigh"
"2283","Pocillopora_acuta_HIv1_PredGene_g9384.t1","GO:0005200",0.0427882998126203,0.987513411556362,5,212,"structural constituent of cytoskeleton","MF",3264,110,74,142,131,108,114,104,160,157,210,169,104,131.378641850154,-0.895196773619347,0.208134919020189,-4.30104077601948,1.69997771617433e-05,0.00799703517242728,"CvsMid"
"3","Pocillopora_acuta_HIv1_PredGene_17795_t","GO:0030170",0.0160991791127062,0.997141386661442,4,87,"pyridoxal phosphate binding","MF",705,135,32,365,644,88,149,104,93,397,442,199,111,181.157324209446,1.19700450453109,0.298995531565562,4.00341937641505,6.24334842019145e-05,0.0118427256605906,"CvsHigh"
"50","Pocillopora_acuta_HIv1_PredGene_22960_t","GO:0038062",2.260713023772e-05,0.999999395052531,4,19,"protein tyrosine kinase collagen receptor activity","MF",1515,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"71","Pocillopora_acuta_HIv1_PredGene_23744_t","GO:0009881",0.0010604477461878,0.999914755226694,4,44,"photoreceptor activity","MF",1620,155,24,454,636,85,153,34,86,382,582,231,112,185.796015834842,1.71355435882614,0.380654291932578,4.50160262249098,6.74429875880137e-06,0.00227265815473985,"CvsHigh"
"108","Pocillopora_acuta_HIv1_PredGene_5516_t","GO:0030170",0.0160991791127062,0.997141386661442,4,87,"pyridoxal phosphate binding","MF",1104,25,9,22,27,15,28,28,26,22,25,29,26,24.0143307652917,-1.23184857516622,0.316968075982819,-3.88634903167027,0.000101763163419655,0.0327886488601878,"CvsMid"
"400","Pocillopora_acuta_HIv1_PredGene_g1629.t1","GO:0050660",0.044209974796664,0.989222704394314,4,132,"flavin adenine dinucleotide binding","MF",1356,70,58,38,34,65,103,56,102,62,77,129,72,80.4807757297838,-1.8603437664317,0.291963545320354,-6.37183578652072,1.86778817951516e-10,2.44068032057644e-07,"CvsHigh"
"401","Pocillopora_acuta_HIv1_PredGene_g1629.t1","GO:0050660",0.044209974796664,0.989222704394314,4,132,"flavin adenine dinucleotide binding","MF",1356,70,58,38,34,65,103,56,102,62,77,129,72,80.4807757297838,-1.9514408793164,0.291177469811856,-6.70189517264961,2.05733610361528e-11,2.84650602900794e-08,"CvsMid"
"428","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0050660",0.044209974796664,0.989222704394314,4,132,"flavin adenine dinucleotide binding","MF",1356,205,245,307,192,191,303,185,272,201,175,381,211,265.286252296087,-1.49440884848015,0.347862952239338,-4.29597011943935,1.73931011614213e-05,0.00506840984780508,"CvsHigh"
"429","Pocillopora_acuta_HIv1_PredGene_g1630.t1","GO:0050660",0.044209974796664,0.989222704394314,4,132,"flavin adenine dinucleotide binding","MF",1356,205,245,307,192,191,303,185,272,201,175,381,211,265.286252296087,-1.3769109008736,0.348046651007789,-3.95611018490386,7.61800347120403e-05,0.0267437402457,"CvsMid"
"606","Pocillopora_acuta_HIv1_PredGene_g20277.t1","GO:0030170",0.0160991791127062,0.997141386661442,4,87,"pyridoxal phosphate binding","MF",1077,25,9,22,27,15,28,28,26,22,25,29,26,24.0143307652917,-1.23184857516622,0.316968075982819,-3.88634903167027,0.000101763163419655,0.0327886488601878,"CvsMid"
"633","Pocillopora_acuta_HIv1_PredGene_g21093.t1","GO:0042292",7.90944414329505e-08,0.999999999822334,4,5,"URM1 activating enzyme activity","MF",1428,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.46376075830114,0.280194990476093,8.7930221525904,1.45589752686194e-18,4.8920236756171e-15,"CvsMid"
"634","Pocillopora_acuta_HIv1_PredGene_g21093.t1","GO:0042292",7.90944414329505e-08,0.999999999822334,4,5,"URM1 activating enzyme activity","MF",1428,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.20460526959164,0.278273245807322,7.92244781993208,2.32879829758278e-15,6.0861849730494e-12,"CvsHigh"
"635","Pocillopora_acuta_HIv1_PredGene_g21093.t1","GO:0004792",1.19470457364015e-05,0.999999757377681,4,12,"thiosulfate sulfurtransferase activity","MF",1428,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.46376075830114,0.280194990476093,8.7930221525904,1.45589752686194e-18,4.8920236756171e-15,"CvsMid"
"636","Pocillopora_acuta_HIv1_PredGene_g21093.t1","GO:0004792",1.19470457364015e-05,0.999999757377681,4,12,"thiosulfate sulfurtransferase activity","MF",1428,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.20460526959164,0.278273245807322,7.92244781993208,2.32879829758278e-15,6.0861849730494e-12,"CvsHigh"
"641","Pocillopora_acuta_HIv1_PredGene_g21093.t1","GO:0016783",8.37226955317706e-06,0.999999844812099,4,12,"sulfurtransferase activity","MF",1428,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.46376075830114,0.280194990476093,8.7930221525904,1.45589752686194e-18,4.8920236756171e-15,"CvsMid"
"642","Pocillopora_acuta_HIv1_PredGene_g21093.t1","GO:0016783",8.37226955317706e-06,0.999999844812099,4,12,"sulfurtransferase activity","MF",1428,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.20460526959164,0.278273245807322,7.92244781993208,2.32879829758278e-15,6.0861849730494e-12,"CvsHigh"
"649","Pocillopora_acuta_HIv1_PredGene_g21093.t1","GO:0008641",5.09706468468181e-05,0.999998302543374,4,20,"ubiquitin-like modifier activating enzyme activity","MF",1428,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.46376075830114,0.280194990476093,8.7930221525904,1.45589752686194e-18,4.8920236756171e-15,"CvsMid"
"650","Pocillopora_acuta_HIv1_PredGene_g21093.t1","GO:0008641",5.09706468468181e-05,0.999998302543374,4,20,"ubiquitin-like modifier activating enzyme activity","MF",1428,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.20460526959164,0.278273245807322,7.92244781993208,2.32879829758278e-15,6.0861849730494e-12,"CvsHigh"
"651","Pocillopora_acuta_HIv1_PredGene_g21093.t1","GO:0061605",7.90944414329505e-08,0.999999999822334,4,5,"molybdopterin-synthase adenylyltransferase activity","MF",1428,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.46376075830114,0.280194990476093,8.7930221525904,1.45589752686194e-18,4.8920236756171e-15,"CvsMid"
"652","Pocillopora_acuta_HIv1_PredGene_g21093.t1","GO:0061605",7.90944414329505e-08,0.999999999822334,4,5,"molybdopterin-synthase adenylyltransferase activity","MF",1428,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.20460526959164,0.278273245807322,7.92244781993208,2.32879829758278e-15,6.0861849730494e-12,"CvsHigh"
"653","Pocillopora_acuta_HIv1_PredGene_g21093.t1","GO:0061604",7.90944414329505e-08,0.999999999822334,4,5,"molybdopterin-synthase sulfurtransferase activity","MF",1428,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.46376075830114,0.280194990476093,8.7930221525904,1.45589752686194e-18,4.8920236756171e-15,"CvsMid"
"654","Pocillopora_acuta_HIv1_PredGene_g21093.t1","GO:0061604",7.90944414329505e-08,0.999999999822334,4,5,"molybdopterin-synthase sulfurtransferase activity","MF",1428,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.20460526959164,0.278273245807322,7.92244781993208,2.32879829758278e-15,6.0861849730494e-12,"CvsHigh"
"659","Pocillopora_acuta_HIv1_PredGene_g21093.t2","GO:0008641",5.09706468468181e-05,0.999998302543374,4,20,"ubiquitin-like modifier activating enzyme activity","MF",1461,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.46376075830114,0.280194990476093,8.7930221525904,1.45589752686194e-18,4.8920236756171e-15,"CvsMid"
"660","Pocillopora_acuta_HIv1_PredGene_g21093.t2","GO:0008641",5.09706468468181e-05,0.999998302543374,4,20,"ubiquitin-like modifier activating enzyme activity","MF",1461,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.20460526959164,0.278273245807322,7.92244781993208,2.32879829758278e-15,6.0861849730494e-12,"CvsHigh"
"667","Pocillopora_acuta_HIv1_PredGene_g21093.t2","GO:0061605",7.90944414329505e-08,0.999999999822334,4,5,"molybdopterin-synthase adenylyltransferase activity","MF",1461,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.46376075830114,0.280194990476093,8.7930221525904,1.45589752686194e-18,4.8920236756171e-15,"CvsMid"
"668","Pocillopora_acuta_HIv1_PredGene_g21093.t2","GO:0061605",7.90944414329505e-08,0.999999999822334,4,5,"molybdopterin-synthase adenylyltransferase activity","MF",1461,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.20460526959164,0.278273245807322,7.92244781993208,2.32879829758278e-15,6.0861849730494e-12,"CvsHigh"
"669","Pocillopora_acuta_HIv1_PredGene_g21093.t2","GO:0042292",7.90944414329505e-08,0.999999999822334,4,5,"URM1 activating enzyme activity","MF",1461,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.46376075830114,0.280194990476093,8.7930221525904,1.45589752686194e-18,4.8920236756171e-15,"CvsMid"
"670","Pocillopora_acuta_HIv1_PredGene_g21093.t2","GO:0042292",7.90944414329505e-08,0.999999999822334,4,5,"URM1 activating enzyme activity","MF",1461,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.20460526959164,0.278273245807322,7.92244781993208,2.32879829758278e-15,6.0861849730494e-12,"CvsHigh"
"671","Pocillopora_acuta_HIv1_PredGene_g21093.t2","GO:0004792",1.19470457364015e-05,0.999999757377681,4,12,"thiosulfate sulfurtransferase activity","MF",1461,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.46376075830114,0.280194990476093,8.7930221525904,1.45589752686194e-18,4.8920236756171e-15,"CvsMid"
"672","Pocillopora_acuta_HIv1_PredGene_g21093.t2","GO:0004792",1.19470457364015e-05,0.999999757377681,4,12,"thiosulfate sulfurtransferase activity","MF",1461,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.20460526959164,0.278273245807322,7.92244781993208,2.32879829758278e-15,6.0861849730494e-12,"CvsHigh"
"683","Pocillopora_acuta_HIv1_PredGene_g21093.t2","GO:0016783",8.37226955317706e-06,0.999999844812099,4,12,"sulfurtransferase activity","MF",1461,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.46376075830114,0.280194990476093,8.7930221525904,1.45589752686194e-18,4.8920236756171e-15,"CvsMid"
"684","Pocillopora_acuta_HIv1_PredGene_g21093.t2","GO:0016783",8.37226955317706e-06,0.999999844812099,4,12,"sulfurtransferase activity","MF",1461,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.20460526959164,0.278273245807322,7.92244781993208,2.32879829758278e-15,6.0861849730494e-12,"CvsHigh"
"685","Pocillopora_acuta_HIv1_PredGene_g21093.t2","GO:0061604",7.90944414329505e-08,0.999999999822334,4,5,"molybdopterin-synthase sulfurtransferase activity","MF",1461,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.46376075830114,0.280194990476093,8.7930221525904,1.45589752686194e-18,4.8920236756171e-15,"CvsMid"
"686","Pocillopora_acuta_HIv1_PredGene_g21093.t2","GO:0061604",7.90944414329505e-08,0.999999999822334,4,5,"molybdopterin-synthase sulfurtransferase activity","MF",1461,87,34,715,1231,51,167,116,94,1081,1083,108,72,264.519647965954,2.20460526959164,0.278273245807322,7.92244781993208,2.32879829758278e-15,6.0861849730494e-12,"CvsHigh"
"1242","Pocillopora_acuta_HIv1_PredGene_g22645.t1","GO:0009881",0.0010604477461878,0.999914755226694,4,44,"photoreceptor activity","MF",1119,20,22,123,492,13,29,49,29,236,298,27,22,76.8291968701899,1.94429159641733,0.417180613953609,4.6605511650969,3.1536375159047e-06,0.00137364274095545,"CvsHigh"
"1243","Pocillopora_acuta_HIv1_PredGene_g22645.t1","GO:0009881",0.0010604477461878,0.999914755226694,4,44,"photoreceptor activity","MF",1119,20,22,123,492,13,29,49,29,236,298,27,22,76.8291968701899,2.58608800580557,0.428190306837112,6.039576245684,1.54519485393215e-09,1.81722640796691e-06,"CvsMid"
"1281","Pocillopora_acuta_HIv1_PredGene_g22758.t1","GO:0030170",0.0160991791127062,0.997141386661442,4,87,"pyridoxal phosphate binding","MF",1761,222,26,678,474,91,106,92,180,374,558,215,167,210.02930302463,1.33458682897004,0.320029745469289,4.17019620164687,3.04337510968155e-05,0.00778078542987171,"CvsHigh"
"1343","Pocillopora_acuta_HIv1_PredGene_g25362.t1","GO:0009881",0.0010604477461878,0.999914755226694,4,44,"photoreceptor activity","MF",1086,13,30,22,28,12,37,35,61,51,39,15,14,30.0835522076652,-1.45620057506805,0.323442292226395,-4.50219594056296,6.72549331726569e-06,0.00227265815473985,"CvsHigh"
"1344","Pocillopora_acuta_HIv1_PredGene_g25362.t1","GO:0009881",0.0010604477461878,0.999914755226694,4,44,"photoreceptor activity","MF",1086,13,30,22,28,12,37,35,61,51,39,15,14,30.0835522076652,-1.53477112810997,0.358084655453672,-4.28605667608267,1.8187260617709e-05,0.0318492027064724,"MidvsHigh"
"1436","Pocillopora_acuta_HIv1_PredGene_g28764.t1","GO:0038062",2.260713023772e-05,0.999999395052531,4,19,"protein tyrosine kinase collagen receptor activity","MF",1671,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1472","Pocillopora_acuta_HIv1_PredGene_g28764.t2","GO:0038062",2.260713023772e-05,0.999999395052531,4,19,"protein tyrosine kinase collagen receptor activity","MF",1677,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1539","Pocillopora_acuta_HIv1_PredGene_g28764.t3","GO:0038062",2.260713023772e-05,0.999999395052531,4,19,"protein tyrosine kinase collagen receptor activity","MF",1674,37,18,271,134,27,26,29,37,132,135,42,43,60.2934226057095,1.45712845689804,0.359258887620552,4.05592876643613,4.99354775782682e-05,0.0102405265234838,"CvsHigh"
"1566","Pocillopora_acuta_HIv1_PredGene_g29112.t1","GO:0050660",0.044209974796664,0.989222704394314,4,132,"flavin adenine dinucleotide binding","MF",2244,15,30,12,18,8,16,29,34,21,17,20,26,23.8258976242312,-2.01227626813344,0.452863754372312,-4.44344739163887,8.85288104843361e-06,0.00277638153520276,"CvsHigh"
"1613","Pocillopora_acuta_HIv1_PredGene_g30295.t1","GO:0009881",0.0010604477461878,0.999914755226694,4,44,"photoreceptor activity","MF",1668,155,24,454,636,85,153,34,86,382,582,231,112,185.796015834842,1.71355435882614,0.380654291932578,4.50160262249098,6.74429875880137e-06,0.00227265815473985,"CvsHigh"
"2193","Pocillopora_acuta_HIv1_PredGene_g8002.t1","GO:0050660",0.044209974796664,0.989222704394314,4,132,"flavin adenine dinucleotide binding","MF",1431,199,112,827,1018,156,217,155,107,563,734,294,173,303.740814584418,1.18035572427331,0.323992499018738,3.64315756645048,0.000269313862235098,0.0316726567681586,"CvsHigh"
"2227","Pocillopora_acuta_HIv1_PredGene_g9372.t1","GO:0016783",8.37226955317706e-06,0.999999844812099,4,12,"sulfurtransferase activity","MF",1428,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,3.40489694662448,0.272930594125069,12.4753216382338,1.01794330792847e-35,5.98576113644641e-32,"CvsMid"
"2228","Pocillopora_acuta_HIv1_PredGene_g9372.t1","GO:0016783",8.37226955317706e-06,0.999999844812099,4,12,"sulfurtransferase activity","MF",1428,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,2.99266860141855,0.270307518898085,11.0713479729245,1.72781835928013e-28,1.0160003907157e-24,"CvsHigh"
"2231","Pocillopora_acuta_HIv1_PredGene_g9372.t1","GO:0008641",5.09706468468181e-05,0.999998302543374,4,20,"ubiquitin-like modifier activating enzyme activity","MF",1428,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,3.40489694662448,0.272930594125069,12.4753216382338,1.01794330792847e-35,5.98576113644641e-32,"CvsMid"
"2232","Pocillopora_acuta_HIv1_PredGene_g9372.t1","GO:0008641",5.09706468468181e-05,0.999998302543374,4,20,"ubiquitin-like modifier activating enzyme activity","MF",1428,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,2.99266860141855,0.270307518898085,11.0713479729245,1.72781835928013e-28,1.0160003907157e-24,"CvsHigh"
"2237","Pocillopora_acuta_HIv1_PredGene_g9372.t1","GO:0042292",7.90944414329505e-08,0.999999999822334,4,5,"URM1 activating enzyme activity","MF",1428,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,3.40489694662448,0.272930594125069,12.4753216382338,1.01794330792847e-35,5.98576113644641e-32,"CvsMid"
"2238","Pocillopora_acuta_HIv1_PredGene_g9372.t1","GO:0042292",7.90944414329505e-08,0.999999999822334,4,5,"URM1 activating enzyme activity","MF",1428,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,2.99266860141855,0.270307518898085,11.0713479729245,1.72781835928013e-28,1.0160003907157e-24,"CvsHigh"
"2243","Pocillopora_acuta_HIv1_PredGene_g9372.t1","GO:0061604",7.90944414329505e-08,0.999999999822334,4,5,"molybdopterin-synthase sulfurtransferase activity","MF",1428,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,3.40489694662448,0.272930594125069,12.4753216382338,1.01794330792847e-35,5.98576113644641e-32,"CvsMid"
"2244","Pocillopora_acuta_HIv1_PredGene_g9372.t1","GO:0061604",7.90944414329505e-08,0.999999999822334,4,5,"molybdopterin-synthase sulfurtransferase activity","MF",1428,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,2.99266860141855,0.270307518898085,11.0713479729245,1.72781835928013e-28,1.0160003907157e-24,"CvsHigh"
"2245","Pocillopora_acuta_HIv1_PredGene_g9372.t1","GO:0004792",1.19470457364015e-05,0.999999757377681,4,12,"thiosulfate sulfurtransferase activity","MF",1428,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,3.40489694662448,0.272930594125069,12.4753216382338,1.01794330792847e-35,5.98576113644641e-32,"CvsMid"
"2246","Pocillopora_acuta_HIv1_PredGene_g9372.t1","GO:0004792",1.19470457364015e-05,0.999999757377681,4,12,"thiosulfate sulfurtransferase activity","MF",1428,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,2.99266860141855,0.270307518898085,11.0713479729245,1.72781835928013e-28,1.0160003907157e-24,"CvsHigh"
"2249","Pocillopora_acuta_HIv1_PredGene_g9372.t1","GO:0061605",7.90944414329505e-08,0.999999999822334,4,5,"molybdopterin-synthase adenylyltransferase activity","MF",1428,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,3.40489694662448,0.272930594125069,12.4753216382338,1.01794330792847e-35,5.98576113644641e-32,"CvsMid"
"2250","Pocillopora_acuta_HIv1_PredGene_g9372.t1","GO:0061605",7.90944414329505e-08,0.999999999822334,4,5,"molybdopterin-synthase adenylyltransferase activity","MF",1428,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,2.99266860141855,0.270307518898085,11.0713479729245,1.72781835928013e-28,1.0160003907157e-24,"CvsHigh"
"2263","Pocillopora_acuta_HIv1_PredGene_g9372.t2","GO:0004792",1.19470457364015e-05,0.999999757377681,4,12,"thiosulfate sulfurtransferase activity","MF",1461,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,2.99266860141855,0.270307518898085,11.0713479729245,1.72781835928013e-28,1.0160003907157e-24,"CvsHigh"
"2264","Pocillopora_acuta_HIv1_PredGene_g9372.t2","GO:0004792",1.19470457364015e-05,0.999999757377681,4,12,"thiosulfate sulfurtransferase activity","MF",1461,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,3.40489694662448,0.272930594125069,12.4753216382338,1.01794330792847e-35,5.98576113644641e-32,"CvsMid"
"2265","Pocillopora_acuta_HIv1_PredGene_g9372.t2","GO:0008641",5.09706468468181e-05,0.999998302543374,4,20,"ubiquitin-like modifier activating enzyme activity","MF",1461,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,2.99266860141855,0.270307518898085,11.0713479729245,1.72781835928013e-28,1.0160003907157e-24,"CvsHigh"
"2266","Pocillopora_acuta_HIv1_PredGene_g9372.t2","GO:0008641",5.09706468468181e-05,0.999998302543374,4,20,"ubiquitin-like modifier activating enzyme activity","MF",1461,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,3.40489694662448,0.272930594125069,12.4753216382338,1.01794330792847e-35,5.98576113644641e-32,"CvsMid"
"2267","Pocillopora_acuta_HIv1_PredGene_g9372.t2","GO:0016783",8.37226955317706e-06,0.999999844812099,4,12,"sulfurtransferase activity","MF",1461,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,2.99266860141855,0.270307518898085,11.0713479729245,1.72781835928013e-28,1.0160003907157e-24,"CvsHigh"
"2268","Pocillopora_acuta_HIv1_PredGene_g9372.t2","GO:0016783",8.37226955317706e-06,0.999999844812099,4,12,"sulfurtransferase activity","MF",1461,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,3.40489694662448,0.272930594125069,12.4753216382338,1.01794330792847e-35,5.98576113644641e-32,"CvsMid"
"2269","Pocillopora_acuta_HIv1_PredGene_g9372.t2","GO:0042292",7.90944414329505e-08,0.999999999822334,4,5,"URM1 activating enzyme activity","MF",1461,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,2.99266860141855,0.270307518898085,11.0713479729245,1.72781835928013e-28,1.0160003907157e-24,"CvsHigh"
"2270","Pocillopora_acuta_HIv1_PredGene_g9372.t2","GO:0042292",7.90944414329505e-08,0.999999999822334,4,5,"URM1 activating enzyme activity","MF",1461,110,51,1596,2453,64,193,169,104,2586,2531,138,60,511.190207057122,3.40489694662448,0.272930594125069,12.4753216382338,1.01794330792847e-35,5.98576113644641e-32,"CvsMid"
