"","gene_id","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","length","1_2","2_2","4_2","11_2","28_2","35_2","36_2","38_2","39_2","41_2","42_2","47_2","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Treatment_Compare"
"1330","Pocillopora_acuta_HIv1_PredGene_g24638.t1","GO:0031966",0.00536655291433414,0.998542880746322,8,241,"mitochondrial membrane","CC",294,47,17,9,26,28,69,53,35,8,11,58,31,37.7675127385225,-2.79006172063244,0.422738128097307,-6.59997652255823,4.11222898322323e-11,5.09072304812597e-08,"CvsMid"
"1403","Pocillopora_acuta_HIv1_PredGene_g27868.t1","GO:0031966",0.00536655291433414,0.998542880746322,8,241,"mitochondrial membrane","CC",1209,56,29,222,209,37,46,49,75,175,206,88,54,83.8332092495097,0.874251254359517,0.24915197438971,3.50890759144481,0.000449951209145783,0.0454218986708925,"CvsHigh"
"1580","Pocillopora_acuta_HIv1_PredGene_g29791.t1","GO:0031966",0.00536655291433414,0.998542880746322,8,241,"mitochondrial membrane","CC",1215,108,17,287,258,56,87,64,109,304,350,125,81,120.706911692955,1.02263143857405,0.238039045790628,4.29606594656546,1.73855882409981e-05,0.00506840984780508,"CvsHigh"
"2198","Pocillopora_acuta_HIv1_PredGene_g8027.t1","GO:0031966",0.00536655291433414,0.998542880746322,8,241,"mitochondrial membrane","CC",975,291,89,769,832,145,262,149,219,901,990,368,222,342.788332853085,1.11801893187508,0.197171954615295,5.67027361501013,1.42569643786716e-08,1.24199281166939e-05,"CvsHigh"
"285","Pocillopora_acuta_HIv1_PredGene_g11569.t1","GO:0032154",0.0196381970791286,0.99386569401022,7,298,"cleavage furrow","CC",1011,383,160,185,329,151,299,342,455,419,429,331,181,300.847765588839,-1.07194681263252,0.252224311653615,-4.24997418212663,2.13795156724868e-05,0.00591567709399203,"CvsHigh"
"496","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0032154",0.0196381970791286,0.99386569401022,7,298,"cleavage furrow","CC",3813,85,40,294,196,59,66,53,60,277,306,128,70,109.823668544255,1.06930264632075,0.231478331224295,4.6194502987177,3.84758027656541e-06,0.00156032647732922,"CvsHigh"
"737","Pocillopora_acuta_HIv1_PredGene_g21283.t1","GO:0032154",0.0196381970791286,0.99386569401022,7,298,"cleavage furrow","CC",3009,244,54,222,151,151,165,181,288,234,241,261,250,205.059182176045,-1.36944269404224,0.248084243563222,-5.52007122408501,3.38862284386367e-08,3.35245163165046e-05,"CvsMid"
"1374","Pocillopora_acuta_HIv1_PredGene_g26402.t1","GO:0032154",0.0196381970791286,0.99386569401022,7,298,"cleavage furrow","CC",5844,49,28,24,39,20,31,55,68,30,60,22,35,40.2041402293271,-1.46908976230188,0.372589147611439,-3.94292150407436,8.04950073082932e-05,0.0140246153103582,"CvsHigh"
"1597","Pocillopora_acuta_HIv1_PredGene_g30103.t1","GO:0032154",0.0196381970791286,0.99386569401022,7,298,"cleavage furrow","CC",2379,19,35,8,55,17,36,93,41,15,24,50,23,38.9625071303484,-2.21750925641501,0.535667643544319,-4.13971103750556,3.47743569786268e-05,0.00863883230111512,"CvsHigh"
"1662","Pocillopora_acuta_HIv1_PredGene_g31595.t1","GO:0032154",0.0196381970791286,0.99386569401022,7,298,"cleavage furrow","CC",588,19,6,51,49,7,5,6,7,93,68,10,15,20.2748600706628,2.20864772445912,0.440034966921758,5.0192550376385,5.18722451471136e-07,0.000277292517751195,"CvsHigh"
"2132","Pocillopora_acuta_HIv1_PredGene_g5469.t1","GO:0032154",0.0196381970791286,0.99386569401022,7,298,"cleavage furrow","CC",3996,46,30,18,38,21,37,58,57,24,43,27,23,38.032343623003,-1.78769248270725,0.345475933559035,-5.17457891868398,2.28425546216621e-07,0.000137764032629773,"CvsHigh"
"269","Pocillopora_acuta_HIv1_PredGene_g11569.t1","GO:0005927",0.00413425681605262,0.99917729470992,6,173,"muscle tendon junction","CC",1011,383,160,185,329,151,299,342,455,419,429,331,181,300.847765588839,-1.07194681263252,0.252224311653615,-4.24997418212663,2.13795156724868e-05,0.00591567709399203,"CvsHigh"
"491","Pocillopora_acuta_HIv1_PredGene_g18847.t1","GO:0005927",0.00413425681605262,0.99917729470992,6,173,"muscle tendon junction","CC",3813,85,40,294,196,59,66,53,60,277,306,128,70,109.823668544255,1.06930264632075,0.231478331224295,4.6194502987177,3.84758027656541e-06,0.00156032647732922,"CvsHigh"
"740","Pocillopora_acuta_HIv1_PredGene_g21283.t1","GO:0005927",0.00413425681605262,0.99917729470992,6,173,"muscle tendon junction","CC",3009,244,54,222,151,151,165,181,288,234,241,261,250,205.059182176045,-1.36944269404224,0.248084243563222,-5.52007122408501,3.38862284386367e-08,3.35245163165046e-05,"CvsMid"
"1373","Pocillopora_acuta_HIv1_PredGene_g26402.t1","GO:0005927",0.00413425681605262,0.99917729470992,6,173,"muscle tendon junction","CC",5844,49,28,24,39,20,31,55,68,30,60,22,35,40.2041402293271,-1.46908976230188,0.372589147611439,-3.94292150407436,8.04950073082932e-05,0.0140246153103582,"CvsHigh"
"1610","Pocillopora_acuta_HIv1_PredGene_g30103.t1","GO:0005927",0.00413425681605262,0.99917729470992,6,173,"muscle tendon junction","CC",2379,19,35,8,55,17,36,93,41,15,24,50,23,38.9625071303484,-2.21750925641501,0.535667643544319,-4.13971103750556,3.47743569786268e-05,0.00863883230111512,"CvsHigh"
"2126","Pocillopora_acuta_HIv1_PredGene_g5469.t1","GO:0005927",0.00413425681605262,0.99917729470992,6,173,"muscle tendon junction","CC",3996,46,30,18,38,21,37,58,57,24,43,27,23,38.032343623003,-1.78769248270725,0.345475933559035,-5.17457891868398,2.28425546216621e-07,0.000137764032629773,"CvsHigh"
"458","Pocillopora_acuta_HIv1_PredGene_g17099.t1","GO:0009507",0.0292870899018627,0.993745216561521,4,105,"chloroplast","CC",1374,82,19,294,299,65,101,56,49,245,236,140,69,110.9406663663,1.15758228800195,0.314371350120176,3.68221305013781,0.000231218053965228,0.0284232342997635,"CvsHigh"
"620","Pocillopora_acuta_HIv1_PredGene_g21047.t1","GO:0009507",0.0292870899018627,0.993745216561521,4,105,"chloroplast","CC",1557,106,176,174,172,96,181,186,226,296,290,176,126,185.433105747329,-1.0590170049083,0.280444970570971,-3.77620252112991,0.000159237534636399,0.0214024345839014,"CvsHigh"
"1676","Pocillopora_acuta_HIv1_PredGene_g31960.t1","GO:0009507",0.0292870899018627,0.993745216561521,4,105,"chloroplast","CC",1500,49,31,37,65,26,61,58,68,48,46,65,53,52.8388473147686,-1.20055065920761,0.283229684473174,-4.23878825215907,2.24729498979693e-05,0.00975441818660517,"CvsMid"
"1677","Pocillopora_acuta_HIv1_PredGene_g31960.t1","GO:0009507",0.0292870899018627,0.993745216561521,4,105,"chloroplast","CC",1500,49,31,37,65,26,61,58,68,48,46,65,53,52.8388473147686,-1.32026395941006,0.28157714261932,-4.68881794569171,2.74787715197004e-06,0.00124293881714399,"CvsHigh"
"2145","Pocillopora_acuta_HIv1_PredGene_g6689.t1","GO:0009507",0.0292870899018627,0.993745216561521,4,105,"chloroplast","CC",225,10,8,6,8,8,16,16,15,10,11,12,7,11.4622098071215,-1.84906204785232,0.421200668346921,-4.3899789027147,1.13361658575485e-05,0.00350839417283418,"CvsHigh"
"1266","Pocillopora_acuta_HIv1_PredGene_g22710.t1","GO:0000792",0.0269103219546466,0.995996386163553,3,67,"heterochromatin","CC",1530,120,43,281,407,41,77,53,77,250,342,123,87,125.925714168609,1.16394875059736,0.292543498388703,3.97872028265286,6.92871983107836e-05,0.0125361860882149,"CvsHigh"
"1269","Pocillopora_acuta_HIv1_PredGene_g22710.t2","GO:0000792",0.0269103219546466,0.995996386163553,3,67,"heterochromatin","CC",1623,120,43,281,407,41,77,53,77,250,342,123,87,125.925714168609,1.16394875059736,0.292543498388703,3.97872028265286,6.92871983107836e-05,0.0125361860882149,"CvsHigh"
"1638","Pocillopora_acuta_HIv1_PredGene_g30872.t1","GO:0000792",0.0269103219546466,0.995996386163553,3,67,"heterochromatin","CC",2628,137,67,329,394,110,116,72,108,362,467,191,116,171.349701805364,0.867850912847979,0.222327876602126,3.90347322212351,9.48220456647328e-05,0.0152760913430149,"CvsHigh"
"77","Pocillopora_acuta_HIv1_PredGene_23744_t","GO:0097381",0.00149387367383488,0.999977305909865,2,9,"photoreceptor disc membrane","CC",1620,155,24,454,636,85,153,34,86,382,582,231,112,185.796015834842,1.71355435882614,0.380654291932578,4.50160262249098,6.74429875880137e-06,0.00227265815473985,"CvsHigh"
"86","Pocillopora_acuta_HIv1_PredGene_23744_t","GO:0042622",0.0411478342468519,0.995976965984682,2,29,"photoreceptor outer segment membrane","CC",1620,155,24,454,636,85,153,34,86,382,582,231,112,185.796015834842,1.71355435882614,0.380654291932578,4.50160262249098,6.74429875880137e-06,0.00227265815473985,"CvsHigh"
"195","Pocillopora_acuta_HIv1_PredGene_g1152.t1","GO:0032592",0.0141929226928532,0.999253495485946,2,15,"integral component of mitochondrial membrane","CC",888,305,85,949,1387,185,276,194,163,948,1057,487,268,409.200638658231,1.45478582380931,0.269043178896384,5.40725778582028,6.39970017582916e-08,4.56143478289932e-05,"CvsHigh"
"486","Pocillopora_acuta_HIv1_PredGene_g18651.t1","GO:0110165",0.0446830518216693,0.995395771549156,2,34,"cellular anatomical entity","CC",7245,28,11,26,20,27,32,23,34,31,47,30,35,29.3290873427001,-1.27758991782444,0.316285742072689,-4.03935349551995,5.35987341923461e-05,0.0200110448720345,"CvsMid"
"885","Pocillopora_acuta_HIv1_PredGene_g21776.t1","GO:0097189",0.000482106928453546,0.999997948357181,2,3,"apoptotic body","CC",924,97,97,168,91,70,136,192,238,214,186,79,27,129.296870244959,-1.21974931250851,0.32744587940481,-3.72504095860243,0.000195283511828059,0.0245629063192929,"CvsHigh"
"1324","Pocillopora_acuta_HIv1_PredGene_g24448.t1","GO:0042587",0.00660754037037229,0.999776501532279,2,11,"glycogen granule","CC",534,133,35,548,462,138,183,86,98,568,636,285,135,215.645026156372,1.33620325342425,0.290350211994731,4.60203987537813,4.1837307851718e-06,0.00166789036945806,"CvsHigh"
"1326","Pocillopora_acuta_HIv1_PredGene_g24448.t1","GO:0000164",0.0138407161697702,0.999281567745424,2,15,"protein phosphatase type 1 complex","CC",534,133,35,548,462,138,183,86,98,568,636,285,135,215.645026156372,1.33620325342425,0.290350211994731,4.60203987537813,4.1837307851718e-06,0.00166789036945806,"CvsHigh"
"1383","Pocillopora_acuta_HIv1_PredGene_g2699.t1","GO:0110165",0.0446830518216693,0.995395771549156,2,34,"cellular anatomical entity","CC",843,12112,2088,29641,21625,4306,10955,1157,4437,47509,54062,15699,5239,12464.3317901632,1.84783630970106,0.481437090777272,3.83816773800656,0.000123955798515103,0.0188100924959595,"CvsHigh"
"1404","Pocillopora_acuta_HIv1_PredGene_g27868.t1","GO:0070069",0.000384565449771008,0.999998540377015,2,3,"cytochrome complex","CC",1209,56,29,222,209,37,46,49,75,175,206,88,54,83.8332092495097,0.874251254359517,0.24915197438971,3.50890759144481,0.000449951209145783,0.0454218986708925,"CvsHigh"
"1588","Pocillopora_acuta_HIv1_PredGene_g29791.t1","GO:0070069",0.000384565449771008,0.999998540377015,2,3,"cytochrome complex","CC",1215,108,17,287,258,56,87,64,109,304,350,125,81,120.706911692955,1.02263143857405,0.238039045790628,4.29606594656546,1.73855882409981e-05,0.00506840984780508,"CvsHigh"
"1614","Pocillopora_acuta_HIv1_PredGene_g30295.t1","GO:0042622",0.0411478342468519,0.995976965984682,2,29,"photoreceptor outer segment membrane","CC",1668,155,24,454,636,85,153,34,86,382,582,231,112,185.796015834842,1.71355435882614,0.380654291932578,4.50160262249098,6.74429875880137e-06,0.00227265815473985,"CvsHigh"
"1621","Pocillopora_acuta_HIv1_PredGene_g30295.t1","GO:0097381",0.00149387367383488,0.999977305909865,2,9,"photoreceptor disc membrane","CC",1668,155,24,454,636,85,153,34,86,382,582,231,112,185.796015834842,1.71355435882614,0.380654291932578,4.50160262249098,6.74429875880137e-06,0.00227265815473985,"CvsHigh"
"1700","Pocillopora_acuta_HIv1_PredGene_g32194.t1","GO:0042587",0.00660754037037229,0.999776501532279,2,11,"glycogen granule","CC",672,508,82,1704,1188,382,466,325,193,1794,1674,889,343,621.576887451925,1.46019741186718,0.320061900660148,4.56223439545734,5.06120985825416e-06,0.0019200760818709,"CvsHigh"
"1703","Pocillopora_acuta_HIv1_PredGene_g32194.t1","GO:0000164",0.0138407161697702,0.999281567745424,2,15,"protein phosphatase type 1 complex","CC",672,508,82,1704,1188,382,466,325,193,1794,1674,889,343,621.576887451925,1.46019741186718,0.320061900660148,4.56223439545734,5.06120985825416e-06,0.0019200760818709,"CvsHigh"
"2010","Pocillopora_acuta_HIv1_PredGene_g3585.t1","GO:0097189",0.000482106928453546,0.999997948357181,2,3,"apoptotic body","CC",1230,120,114,226,149,70,155,259,276,260,230,91,43,158.968719368472,-1.08995803873006,0.278496296931527,-3.91372542737273,9.0882974542187e-05,0.0149376374361058,"CvsHigh"
"2011","Pocillopora_acuta_HIv1_PredGene_g3585.t1","GO:0097189",0.000482106928453546,0.999997948357181,2,3,"apoptotic body","CC",1230,120,114,226,149,70,155,259,276,260,230,91,43,158.968719368472,-1.25269975138184,0.286047121016976,-4.37934752473,1.19035173913249e-05,0.0256623002585515,"MidvsHigh"
"2111","Pocillopora_acuta_HIv1_PredGene_g4955.t1","GO:0031314",0.0409556563923212,0.996005944272285,2,29,"extrinsic component of mitochondrial inner membrane","CC",1281,44,28,150,160,33,42,33,36,151,156,53,26,61.1357937212812,0.932705835563065,0.265210611597494,3.51684960848632,0.0004367011372365,0.0448543556722259,"CvsHigh"
"2194","Pocillopora_acuta_HIv1_PredGene_g8002.t1","GO:0031314",0.0409556563923212,0.996005944272285,2,29,"extrinsic component of mitochondrial inner membrane","CC",1431,199,112,827,1018,156,217,155,107,563,734,294,173,303.740814584418,1.18035572427331,0.323992499018738,3.64315756645048,0.000269313862235098,0.0316726567681586,"CvsHigh"
"2212","Pocillopora_acuta_HIv1_PredGene_g8202.t1","GO:0032592",0.0141929226928532,0.999253495485946,2,15,"integral component of mitochondrial membrane","CC",1575,52,14,127,202,25,43,26,34,117,166,68,34,59.331922274369,1.24781519910027,0.307337452235036,4.06008180918348,4.90555249092512e-05,0.0102405265234838,"CvsHigh"
"152","Pocillopora_acuta_HIv1_PredGene_g10524.t1","GO:0090740",0.0258101700666021,0.999776212587759,1,3,"integral component of pigment granule membrane","CC",2184,230,46,557,478,129,140,124,181,485,660,212,202,233.661313937248,1.0300544470581,0.208499645144481,4.94031750674838,7.79954613497448e-07,0.000398811140523337,"CvsHigh"
"159","Pocillopora_acuta_HIv1_PredGene_g10524.t1","GO:0048770",0.0258101700666021,0.999776212587759,1,3,"pigment granule","CC",2184,230,46,557,478,129,140,124,181,485,660,212,202,233.661313937248,1.0300544470581,0.208499645144481,4.94031750674838,7.79954613497448e-07,0.000398811140523337,"CvsHigh"
"191","Pocillopora_acuta_HIv1_PredGene_g1152.t1","GO:0061671",0.0134450242276981,1,1,1,"Cbp3p-Cbp6 complex","CC",888,305,85,949,1387,185,276,194,163,948,1057,487,268,409.200638658231,1.45478582380931,0.269043178896384,5.40725778582028,6.39970017582916e-08,4.56143478289932e-05,"CvsHigh"
"287","Pocillopora_acuta_HIv1_PredGene_g11845.t1","GO:0097631",0.0156726012562734,1,1,1,"integral component of omegasome membrane","CC",336,44,19,202,265,35,80,75,50,260,244,58,49,87.8059399166132,0.985288281875053,0.271408909176955,3.63027243601888,0.000283122225820259,0.0324978818838662,"CvsHigh"
"288","Pocillopora_acuta_HIv1_PredGene_g11845.t1","GO:0097631",0.0156726012562734,1,1,1,"integral component of omegasome membrane","CC",336,44,19,202,265,35,80,75,50,260,244,58,49,87.8059399166132,1.1285550981674,0.273448668983313,4.12711863752488,3.67336908311028e-05,0.0141641498694815,"CvsMid"
"2107","Pocillopora_acuta_HIv1_PredGene_g4955.t1","GO:0032476",0.0250127174968351,0.999842205162398,1,2,"decaprenyl diphosphate synthase complex","CC",1281,44,28,150,160,33,42,33,36,151,156,53,26,61.1357937212812,0.932705835563065,0.265210611597494,3.51684960848632,0.0004367011372365,0.0448543556722259,"CvsHigh"
